"","Cgigas_KEGG_IDs","Cgigas_PathwayID","Pathway_Description","Pathway_gene_list","Pathway_gene_count","gene_IDs","Gene_name"
"62","crg:105338604","crg03010","Ribosome","105332191/105348430/105318421/105338604/105333956/105321548/105340032/105317316/105325785/105344646/105337746/105332844/105332215/105332015/105327279/105335873/105348494/105335803/105321315/105317506/105320864/105343260/105347733/105344628/105318789/105333469/105336480/105324627/105333577/105348656/105319797/105348141/105347800/105338035/105340582/105319282/105338614/105326463/105341326/105326418/105342603/105324073/105344033/105325638/105332495/105319573/105330605/105323475/105323603/105339104/105319617/105341412/105320386/105323486/105328963/105338952/105331157/105323167/105338085/105341101",60,"105338604","60S ribosomal protein L5"
"63","crg:105338614","crg03010","Ribosome","105332191/105348430/105318421/105338604/105333956/105321548/105340032/105317316/105325785/105344646/105337746/105332844/105332215/105332015/105327279/105335873/105348494/105335803/105321315/105317506/105320864/105343260/105347733/105344628/105318789/105333469/105336480/105324627/105333577/105348656/105319797/105348141/105347800/105338035/105340582/105319282/105338614/105326463/105341326/105326418/105342603/105324073/105344033/105325638/105332495/105319573/105330605/105323475/105323603/105339104/105319617/105341412/105320386/105323486/105328963/105338952/105331157/105323167/105338085/105341101",60,"105338614","60S ribosomal protein L35 isoform X1"
"64","crg:105338952","crg03010","Ribosome","105332191/105348430/105318421/105338604/105333956/105321548/105340032/105317316/105325785/105344646/105337746/105332844/105332215/105332015/105327279/105335873/105348494/105335803/105321315/105317506/105320864/105343260/105347733/105344628/105318789/105333469/105336480/105324627/105333577/105348656/105319797/105348141/105347800/105338035/105340582/105319282/105338614/105326463/105341326/105326418/105342603/105324073/105344033/105325638/105332495/105319573/105330605/105323475/105323603/105339104/105319617/105341412/105320386/105323486/105328963/105338952/105331157/105323167/105338085/105341101",60,"105338952","28S ribosomal protein S14, mitochondrial"
"65","crg:105339104","crg03010","Ribosome","105332191/105348430/105318421/105338604/105333956/105321548/105340032/105317316/105325785/105344646/105337746/105332844/105332215/105332015/105327279/105335873/105348494/105335803/105321315/105317506/105320864/105343260/105347733/105344628/105318789/105333469/105336480/105324627/105333577/105348656/105319797/105348141/105347800/105338035/105340582/105319282/105338614/105326463/105341326/105326418/105342603/105324073/105344033/105325638/105332495/105319573/105330605/105323475/105323603/105339104/105319617/105341412/105320386/105323486/105328963/105338952/105331157/105323167/105338085/105341101",60,"105339104","40S ribosomal protein S25"
"66","crg:105340032","crg03010","Ribosome","105332191/105348430/105318421/105338604/105333956/105321548/105340032/105317316/105325785/105344646/105337746/105332844/105332215/105332015/105327279/105335873/105348494/105335803/105321315/105317506/105320864/105343260/105347733/105344628/105318789/105333469/105336480/105324627/105333577/105348656/105319797/105348141/105347800/105338035/105340582/105319282/105338614/105326463/105341326/105326418/105342603/105324073/105344033/105325638/105332495/105319573/105330605/105323475/105323603/105339104/105319617/105341412/105320386/105323486/105328963/105338952/105331157/105323167/105338085/105341101",60,"105340032","40S ribosomal protein S8"
"67","crg:105340141","crg00190","Oxidative phosphorylation","105336649/105347217/105341417/105342170/105344113/105333576/105331281/105340141/105323542/105319312/105322557/105343349/105321030/105347858/105318424/105343615/105318076/105328413/105341238/105329407",20,"105340141","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5"
"68","crg:105340582","crg03010","Ribosome","105332191/105348430/105318421/105338604/105333956/105321548/105340032/105317316/105325785/105344646/105337746/105332844/105332215/105332015/105327279/105335873/105348494/105335803/105321315/105317506/105320864/105343260/105347733/105344628/105318789/105333469/105336480/105324627/105333577/105348656/105319797/105348141/105347800/105338035/105340582/105319282/105338614/105326463/105341326/105326418/105342603/105324073/105344033/105325638/105332495/105319573/105330605/105323475/105323603/105339104/105319617/105341412/105320386/105323486/105328963/105338952/105331157/105323167/105338085/105341101",60,"105340582","Rps20; 40S ribosomal protein S20"
"69","crg:105340745","crg03040","Spliceosome","105322958/105323611/105330935/105337940/105347083/105320915/105340745/105321607/105348805/105346162",10,"105340745","WW domain-binding protein 11"
"70","crg:105341101","crg03010","Ribosome","105332191/105348430/105318421/105338604/105333956/105321548/105340032/105317316/105325785/105344646/105337746/105332844/105332215/105332015/105327279/105335873/105348494/105335803/105321315/105317506/105320864/105343260/105347733/105344628/105318789/105333469/105336480/105324627/105333577/105348656/105319797/105348141/105347800/105338035/105340582/105319282/105338614/105326463/105341326/105326418/105342603/105324073/105344033/105325638/105332495/105319573/105330605/105323475/105323603/105339104/105319617/105341412/105320386/105323486/105328963/105338952/105331157/105323167/105338085/105341101",60,"105341101","40S ribosomal protein S9"
"71","crg:105341238","crg00190","Oxidative phosphorylation","105336649/105347217/105341417/105342170/105344113/105333576/105331281/105340141/105323542/105319312/105322557/105343349/105321030/105347858/105318424/105343615/105318076/105328413/105341238/105329407",20,"105341238","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7"
"72","crg:105341326","crg03010","Ribosome","105332191/105348430/105318421/105338604/105333956/105321548/105340032/105317316/105325785/105344646/105337746/105332844/105332215/105332015/105327279/105335873/105348494/105335803/105321315/105317506/105320864/105343260/105347733/105344628/105318789/105333469/105336480/105324627/105333577/105348656/105319797/105348141/105347800/105338035/105340582/105319282/105338614/105326463/105341326/105326418/105342603/105324073/105344033/105325638/105332495/105319573/105330605/105323475/105323603/105339104/105319617/105341412/105320386/105323486/105328963/105338952/105331157/105323167/105338085/105341101",60,"105341326","40S ribosomal protein S6"
"73","crg:105341412","crg03010","Ribosome","105332191/105348430/105318421/105338604/105333956/105321548/105340032/105317316/105325785/105344646/105337746/105332844/105332215/105332015/105327279/105335873/105348494/105335803/105321315/105317506/105320864/105343260/105347733/105344628/105318789/105333469/105336480/105324627/105333577/105348656/105319797/105348141/105347800/105338035/105340582/105319282/105338614/105326463/105341326/105326418/105342603/105324073/105344033/105325638/105332495/105319573/105330605/105323475/105323603/105339104/105319617/105341412/105320386/105323486/105328963/105338952/105331157/105323167/105338085/105341101",60,"105341412","40S ribosomal protein S10-like"
"74","crg:105341417","crg00190","Oxidative phosphorylation","105336649/105347217/105341417/105342170/105344113/105333576/105331281/105340141/105323542/105319312/105322557/105343349/105321030/105347858/105318424/105343615/105318076/105328413/105341238/105329407",20,"105341417","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13"
"75","crg:105342170","crg00190","Oxidative phosphorylation","105336649/105347217/105341417/105342170/105344113/105333576/105331281/105340141/105323542/105319312/105322557/105343349/105321030/105347858/105318424/105343615/105318076/105328413/105341238/105329407",20,"105342170","cytochrome c oxidase subunit 6A, mitochondrial"
"76","crg:105342603","crg03010","Ribosome","105332191/105348430/105318421/105338604/105333956/105321548/105340032/105317316/105325785/105344646/105337746/105332844/105332215/105332015/105327279/105335873/105348494/105335803/105321315/105317506/105320864/105343260/105347733/105344628/105318789/105333469/105336480/105324627/105333577/105348656/105319797/105348141/105347800/105338035/105340582/105319282/105338614/105326463/105341326/105326418/105342603/105324073/105344033/105325638/105332495/105319573/105330605/105323475/105323603/105339104/105319617/105341412/105320386/105323486/105328963/105338952/105331157/105323167/105338085/105341101",60,"105342603","60S ribosomal protein L24"
"77","crg:105343260","crg03010","Ribosome","105332191/105348430/105318421/105338604/105333956/105321548/105340032/105317316/105325785/105344646/105337746/105332844/105332215/105332015/105327279/105335873/105348494/105335803/105321315/105317506/105320864/105343260/105347733/105344628/105318789/105333469/105336480/105324627/105333577/105348656/105319797/105348141/105347800/105338035/105340582/105319282/105338614/105326463/105341326/105326418/105342603/105324073/105344033/105325638/105332495/105319573/105330605/105323475/105323603/105339104/105319617/105341412/105320386/105323486/105328963/105338952/105331157/105323167/105338085/105341101",60,"105343260","40S ribosomal protein S17"
"78","crg:105343349","crg00190","Oxidative phosphorylation","105336649/105347217/105341417/105342170/105344113/105333576/105331281/105340141/105323542/105319312/105322557/105343349/105321030/105347858/105318424/105343615/105318076/105328413/105341238/105329407",20,"105343349","ATP synthase subunit delta, mitochondrial"
"79","crg:105343615","crg00190","Oxidative phosphorylation","105336649/105347217/105341417/105342170/105344113/105333576/105331281/105340141/105323542/105319312/105322557/105343349/105321030/105347858/105318424/105343615/105318076/105328413/105341238/105329407",20,"105343615","cytochrome c oxidase subunit 12, mitochondrial"
"80","crg:105344033","crg03010","Ribosome","105332191/105348430/105318421/105338604/105333956/105321548/105340032/105317316/105325785/105344646/105337746/105332844/105332215/105332015/105327279/105335873/105348494/105335803/105321315/105317506/105320864/105343260/105347733/105344628/105318789/105333469/105336480/105324627/105333577/105348656/105319797/105348141/105347800/105338035/105340582/105319282/105338614/105326463/105341326/105326418/105342603/105324073/105344033/105325638/105332495/105319573/105330605/105323475/105323603/105339104/105319617/105341412/105320386/105323486/105328963/105338952/105331157/105323167/105338085/105341101",60,"105344033","40S ribosomal protein S21"
"81","crg:105344113","crg00190","Oxidative phosphorylation","105336649/105347217/105341417/105342170/105344113/105333576/105331281/105340141/105323542/105319312/105322557/105343349/105321030/105347858/105318424/105343615/105318076/105328413/105341238/105329407",20,"105344113","NADH-ubiquinone oxidoreductase subunit 8"
"82","crg:105344628","crg03010","Ribosome","105332191/105348430/105318421/105338604/105333956/105321548/105340032/105317316/105325785/105344646/105337746/105332844/105332215/105332015/105327279/105335873/105348494/105335803/105321315/105317506/105320864/105343260/105347733/105344628/105318789/105333469/105336480/105324627/105333577/105348656/105319797/105348141/105347800/105338035/105340582/105319282/105338614/105326463/105341326/105326418/105342603/105324073/105344033/105325638/105332495/105319573/105330605/105323475/105323603/105339104/105319617/105341412/105320386/105323486/105328963/105338952/105331157/105323167/105338085/105341101",60,"105344628","40S ribosomal protein S16"
"83","crg:105344646","crg03010","Ribosome","105332191/105348430/105318421/105338604/105333956/105321548/105340032/105317316/105325785/105344646/105337746/105332844/105332215/105332015/105327279/105335873/105348494/105335803/105321315/105317506/105320864/105343260/105347733/105344628/105318789/105333469/105336480/105324627/105333577/105348656/105319797/105348141/105347800/105338035/105340582/105319282/105338614/105326463/105341326/105326418/105342603/105324073/105344033/105325638/105332495/105319573/105330605/105323475/105323603/105339104/105319617/105341412/105320386/105323486/105328963/105338952/105331157/105323167/105338085/105341101",60,"105344646","60S ribosomal protein L7"
"84","crg:105346162","crg03040","Spliceosome","105322958/105323611/105330935/105337940/105347083/105320915/105340745/105321607/105348805/105346162",10,"105346162","small nuclear ribonucleoprotein Sm D2"
"85","crg:105346718","crg03050","Proteasome","105328897/105322792/105346718/105348466/105318105/105322442",6,"105346718","proteasome subunit beta type-2"
"86","crg:105347083","crg03040","Spliceosome","105322958/105323611/105330935/105337940/105347083/105320915/105340745/105321607/105348805/105346162",10,"105347083","small nuclear ribonucleoprotein E"
"87","crg:105347217","crg00190","Oxidative phosphorylation","105336649/105347217/105341417/105342170/105344113/105333576/105331281/105340141/105323542/105319312/105322557/105343349/105321030/105347858/105318424/105343615/105318076/105328413/105341238/105329407",20,"105347217","cytochrome c oxidase subunit 4 isoform 1, mitochondrial"
"88","crg:105347733","crg03010","Ribosome","105332191/105348430/105318421/105338604/105333956/105321548/105340032/105317316/105325785/105344646/105337746/105332844/105332215/105332015/105327279/105335873/105348494/105335803/105321315/105317506/105320864/105343260/105347733/105344628/105318789/105333469/105336480/105324627/105333577/105348656/105319797/105348141/105347800/105338035/105340582/105319282/105338614/105326463/105341326/105326418/105342603/105324073/105344033/105325638/105332495/105319573/105330605/105323475/105323603/105339104/105319617/105341412/105320386/105323486/105328963/105338952/105331157/105323167/105338085/105341101",60,"105347733","60S ribosomal protein L27"
"89","crg:105347800","crg03010","Ribosome","105332191/105348430/105318421/105338604/105333956/105321548/105340032/105317316/105325785/105344646/105337746/105332844/105332215/105332015/105327279/105335873/105348494/105335803/105321315/105317506/105320864/105343260/105347733/105344628/105318789/105333469/105336480/105324627/105333577/105348656/105319797/105348141/105347800/105338035/105340582/105319282/105338614/105326463/105341326/105326418/105342603/105324073/105344033/105325638/105332495/105319573/105330605/105323475/105323603/105339104/105319617/105341412/105320386/105323486/105328963/105338952/105331157/105323167/105338085/105341101",60,"105347800","40S ribosomal protein S18"
"90","crg:105347858","crg00190","Oxidative phosphorylation","105336649/105347217/105341417/105342170/105344113/105333576/105331281/105340141/105323542/105319312/105322557/105343349/105321030/105347858/105318424/105343615/105318076/105328413/105341238/105329407",20,"105347858","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial"
"91","crg:105348141","crg03010","Ribosome","105332191/105348430/105318421/105338604/105333956/105321548/105340032/105317316/105325785/105344646/105337746/105332844/105332215/105332015/105327279/105335873/105348494/105335803/105321315/105317506/105320864/105343260/105347733/105344628/105318789/105333469/105336480/105324627/105333577/105348656/105319797/105348141/105347800/105338035/105340582/105319282/105338614/105326463/105341326/105326418/105342603/105324073/105344033/105325638/105332495/105319573/105330605/105323475/105323603/105339104/105319617/105341412/105320386/105323486/105328963/105338952/105331157/105323167/105338085/105341101",60,"105348141","60S ribosomal protein L44"
"92","crg:105348430","crg03010","Ribosome","105332191/105348430/105318421/105338604/105333956/105321548/105340032/105317316/105325785/105344646/105337746/105332844/105332215/105332015/105327279/105335873/105348494/105335803/105321315/105317506/105320864/105343260/105347733/105344628/105318789/105333469/105336480/105324627/105333577/105348656/105319797/105348141/105347800/105338035/105340582/105319282/105338614/105326463/105341326/105326418/105342603/105324073/105344033/105325638/105332495/105319573/105330605/105323475/105323603/105339104/105319617/105341412/105320386/105323486/105328963/105338952/105331157/105323167/105338085/105341101",60,"105348430","40S ribosomal protein S23"
"93","crg:105348466","crg03050","Proteasome","105328897/105322792/105346718/105348466/105318105/105322442",6,"105348466","proteasome maturation protein"
"94","crg:105348494","crg03010","Ribosome","105332191/105348430/105318421/105338604/105333956/105321548/105340032/105317316/105325785/105344646/105337746/105332844/105332215/105332015/105327279/105335873/105348494/105335803/105321315/105317506/105320864/105343260/105347733/105344628/105318789/105333469/105336480/105324627/105333577/105348656/105319797/105348141/105347800/105338035/105340582/105319282/105338614/105326463/105341326/105326418/105342603/105324073/105344033/105325638/105332495/105319573/105330605/105323475/105323603/105339104/105319617/105341412/105320386/105323486/105328963/105338952/105331157/105323167/105338085/105341101",60,"105348494","40S ribosomal protein S12"
"95","crg:105348656","crg03010","Ribosome","105332191/105348430/105318421/105338604/105333956/105321548/105340032/105317316/105325785/105344646/105337746/105332844/105332215/105332015/105327279/105335873/105348494/105335803/105321315/105317506/105320864/105343260/105347733/105344628/105318789/105333469/105336480/105324627/105333577/105348656/105319797/105348141/105347800/105338035/105340582/105319282/105338614/105326463/105341326/105326418/105342603/105324073/105344033/105325638/105332495/105319573/105330605/105323475/105323603/105339104/105319617/105341412/105320386/105323486/105328963/105338952/105331157/105323167/105338085/105341101",60,"105348656","40S ribosomal protein S19-like"
"96","crg:105348805","crg03040","Spliceosome","105322958/105323611/105330935/105337940/105347083/105320915/105340745/105321607/105348805/105346162",10,"105348805","NHP2-like protein 1"
