"Day","moduleColor","GO_term","GO_ID","ontology","pvalue","Gene_count","Gene_ratio","Transcript_ID","geneSymbol","Protein_name"
"Day2","blue","carbohydrate metabolic process","GO:0005975","BP",0.00985907665041522,12,0.0212765957446809,"XM_022459620.1","LOC111119431"," alpha-L-fucosidase-like"
"Day2","blue","carbohydrate metabolic process","GO:0005975","BP",0.00985907665041522,12,0.0212765957446809,"XM_022482782.1","LOC111134018"," endoglucanase 14-like"
"Day2","blue","carbohydrate metabolic process","GO:0005975","BP",0.00985907665041522,12,0.0212765957446809,"XM_022488123.1","LOC111136940"," fructose-bisphosphate aldolase-like"
"Day2","blue","carbohydrate metabolic process","GO:0005975","BP",0.00985907665041522,12,0.0212765957446809,"XM_022457973.1","LOC111118471"," galactokinase-like"
"Day2","blue","carbohydrate metabolic process","GO:0005975","BP",0.00985907665041522,12,0.0212765957446809,"XM_022430529.1","LOC111099143"," glyceraldehyde-3-phosphate dehydrogenase-like"
"Day2","blue","carbohydrate metabolic process","GO:0005975","BP",0.00985907665041522,12,0.0212765957446809,"XM_022468682.1","LOC111125157"," glycogen phosphorylase, muscle form-like"
"Day2","blue","carbohydrate metabolic process","GO:0005975","BP",0.00985907665041522,12,0.0212765957446809,"XM_022433002.1","LOC111100849"," lysozyme 3"
"Day2","blue","carbohydrate metabolic process","GO:0005975","BP",0.00985907665041522,12,0.0212765957446809,"XM_022487600.1","LOC111136621"," malate dehydrogenase, mitochondrial-like"
"Day2","blue","carbohydrate metabolic process","GO:0005975","BP",0.00985907665041522,12,0.0212765957446809,"XM_022475320.1","LOC111129161"," probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial"
"Day2","blue","carbohydrate metabolic process","GO:0005975","BP",0.00985907665041522,12,0.0212765957446809,"XM_022432119.1","LOC111100351"," probable phosphoglycerate mutase"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022458143.1","LOC111118600"," 2-oxoglutarate dehydrogenase, mitochondrial-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022477886.1","LOC111130690"," activated RNA polymerase II transcriptional coactivator p15-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022477192.1","LOC111130301"," adenylate kinase 7-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022435122.1","LOC111102414"," ATP synthase F(0) complex subunit B1, mitochondrial-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022477699.1","LOC111130549"," ATP synthase subunit alpha, mitochondrial-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022452973.1","LOC111114597"," ATP synthase subunit beta, mitochondrial"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022458975.1","LOC111119118"," ATP synthase subunit d, mitochondrial-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022461072.1","LOC111120350"," atrial natriuretic peptide receptor 1-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022471121.1","LOC111126455"," calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022487060.1","LOC111136304"," CCAAT/enhancer-binding protein beta-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022431984.1","LOC111100287"," forkhead box protein O-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022468543.1","LOC111125083"," ganglioside GM2 activator-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022435628.1","LOC111102760"," ganglioside GM2 activator-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022459020.1","LOC111119151"," general transcription factor IIF subunit 1-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022488461.1","LOC111137147"," glutathione peroxidase-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022461355.1","LOC111120554"," glutathione peroxidase-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022461562.1","LOC111120666"," glutathione peroxidase-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022487069.1","LOC111136310"," glutathione S-transferase omega-1-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022439855.1","LOC111105513"," glutathione S-transferase P 1-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022485161.1","LOC111135254"," heat shock factor protein-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022490433.1","LOC111138458"," hepatic leukemia factor-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022436380.1","LOC111103250"," isocitrate dehydrogenase [NADP], mitochondrial-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022479309.1","LOC111131674"," peptidyl-glycine alpha-amidating monooxygenase B-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022432647.1","LOC111100592"," peroxisome proliferator-activated receptor gamma coactivator 1-alpha-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022436017.1","LOC111103021"," phenylalanine-4-hydroxylase-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022479299.1","LOC111131663"," proto-oncogene c-Fos-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022473122.1","LOC111127848"," steroid hormone receptor ERR2-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022468291.1","LOC111124944"," thioredoxin domain-containing protein 3 homolog"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022468291.1","LOC111124944"," thioredoxin domain-containing protein 3 homolog"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022457994.1","LOC111118489"," thyrotroph embryonic factor-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022484673.1","LOC111135003"," transcription factor CP2-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022474619.1","LOC111128773"," transcription factor kayak-like"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022444696.1","LOC111108664"," transcription factor TFIIIB component B'' homolog"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022487789.1","LOC111136714"," uncharacterized"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022458937.1","LOC111119100"," uncharacterized"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022488372.1","LOC111137108"," uncharacterized"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022470874.1","LOC111126328"," uncharacterized"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022471169.1","LOC111126484"," uncharacterized"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022474672.1","LOC111128804"," uncharacterized"
"Day2","blue","cellular nitrogen compound metabolic process","GO:0034641","BP",0.0342189731079986,39,0.0145685468808368,"XM_022433297.1","LOC111101041"," V-type proton ATPase subunit B"
"Day2","blue","ribosome biogenesis","GO:0042254","BP",0.0493751899093017,10,0.0396825396825397,"XM_022473390.1","LOC111128024"," 30S ribosomal protein S12-like"
"Day2","blue","ribosome biogenesis","GO:0042254","BP",0.0493751899093017,10,0.0396825396825397,"XM_022487525.1","LOC111136579"," 39S ribosomal protein L51, mitochondrial-like"
"Day2","blue","ribosome biogenesis","GO:0042254","BP",0.0493751899093017,10,0.0396825396825397,"XM_022458848.1","LOC111119040"," 40S ribosomal protein S2"
"Day2","blue","ribosome biogenesis","GO:0042254","BP",0.0493751899093017,10,0.0396825396825397,"XM_022464259.1","LOC111122453"," 40S ribosomal protein S21-like"
"Day2","blue","ribosome biogenesis","GO:0042254","BP",0.0493751899093017,10,0.0396825396825397,"XM_022459437.1","LOC111119359"," 40S ribosomal protein S24-like"
"Day2","blue","ribosome biogenesis","GO:0042254","BP",0.0493751899093017,10,0.0396825396825397,"XM_022459436.1","LOC111119359"," 40S ribosomal protein S24-like"
"Day2","blue","ribosome biogenesis","GO:0042254","BP",0.0493751899093017,10,0.0396825396825397,"XM_022458716.1","LOC111118983"," 40S ribosomal protein S7-like"
"Day2","blue","ribosome biogenesis","GO:0042254","BP",0.0493751899093017,10,0.0396825396825397,"XM_022441035.1","LOC111106383"," 60S ribosomal protein L18a-like"
"Day2","blue","ribosome biogenesis","GO:0042254","BP",0.0493751899093017,10,0.0396825396825397,"XM_022476789.1","LOC111130094"," 60S ribosomal protein L4-like"
"Day2","blue","ribosome biogenesis","GO:0042254","BP",0.0493751899093017,10,0.0396825396825397,"XM_022486957.1","LOC111136247"," 60S ribosomal protein L6-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022466797.1","LOC111123988"," alpha-aspartyl dipeptidase-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022473643.1","LOC111128165"," blastula protease 10-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022476658.1","LOC111130040"," calpain-B-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022456984.1","LOC111117753"," carboxypeptidase B-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022488649.1","LOC111137258"," carboxypeptidase B-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022484544.1","LOC111134946"," carboxypeptidase B-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022476404.1","LOC111129889"," carboxypeptidase Q-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022487957.1","LOC111136833"," caspase-6-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022448615.1","LOC111111564"," cathepsin B-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022450958.1","LOC111113028"," cathepsin L1-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022450957.1","LOC111113026"," cathepsin L1-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022450959.1","LOC111113029"," cathepsin L1-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022474389.1","LOC111128647"," chymotrypsin-like elastase family member 2A"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022462249.1","LOC111121120"," digestive cysteine proteinase 1-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022442213.1","LOC111107171"," dipeptidyl peptidase 1-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022463568.1","LOC111122041"," elastase-1-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022471959.1","LOC111126994"," fibrinolytic enzyme, isozyme C-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022430907.1","LOC111099585"," lys-63-specific deubiquitinase BRCC36-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022482009.1","LOC111133529"," lysosomal aspartic protease-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022462646.1","LOC111121379"," MAM and LDL-receptor class A domain-containing protein 1-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022483647.1","LOC111134528"," meprin A subunit beta-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022463070.1","LOC111121703"," meprin A subunit beta-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022474851.1","LOC111128901"," neuroendocrine convertase 1-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022477432.1","LOC111130394"," neuroendocrine convertase 2-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022461001.1","LOC111120277"," plasminogen-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022455675.1","LOC111116683"," probable serine carboxypeptidase CPVL"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022469898.1","LOC111125779"," proteasome subunit beta type-7-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022430727.1","LOC111099446"," putative serine protease K12H4.7"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022482785.1","LOC111134017"," sonic hedgehog protein-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022460498.1","LOC111119920"," suppressor of tumorigenicity 14 protein homolog"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022440898.1","LOC111106284"," tryptase-2-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022451097.1","LOC111113113"," tryptase-2-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022437244.1","LOC111103780"," ubiquitin carboxyl-terminal hydrolase 47-like"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022475987.1","LOC111129533"," uncharacterized"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022487059.1","LOC111136303"," uncharacterized"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022476331.1","LOC111129848"," uncharacterized"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022476334.1","LOC111129849"," uncharacterized"
"Day2","blue","peptidase activity","GO:0008233","MF",4.10742401573043e-13,38,0.031404958677686,"XM_022489051.1","LOC111137556"," zinc metalloproteinase nas-13-like"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022443096.1","LOC111107753"," cystatin-A-like"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022443094.1","LOC111107750"," cystatin-A1-like"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022438777.1","LOC111104695"," cystatin-A3-like"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022478691.1","LOC111131257"," cysteine proteinase inhibitor 8-like"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022478788.1","LOC111131316"," cysteine proteinase inhibitor 8-like"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022487808.1","LOC111136726"," follistatin-related protein 3-like"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022468543.1","LOC111125083"," ganglioside GM2 activator-like"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022435628.1","LOC111102760"," ganglioside GM2 activator-like"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022467573.1","LOC111124591"," kunitz-type protease inhibitor 1-like"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022467480.1","LOC111124539"," kunitz-type U19-barytoxin-Tl1a-like"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022439790.1","LOC111105476"," metalloproteinase inhibitor 3-like"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022471194.1","LOC111126505"," microsomal glutathione S-transferase 2-like"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022456086.1","LOC111117026"," mucin-19-like"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022449988.1","LOC111112478"," mucin-5AC-like"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022455250.1","LOC111116264"," ornithine decarboxylase antizyme 3-like"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022480087.1","LOC111132290"," protein phosphatase inhibitor 2-like"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022461853.1","LOC111120853"," regucalcin-like"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022459024.1","LOC111119153"," rho GDP-dissociation inhibitor 1-like"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022473317.1","LOC111127981"," serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform-like"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022461285.1","LOC111120517"," stromal membrane-associated protein 1-like"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022476331.1","LOC111129848"," uncharacterized"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022471169.1","LOC111126484"," uncharacterized"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022456092.1","LOC111117030"," uncharacterized"
"Day2","blue","enzyme regulator activity","GO:0030234","MF",5.46723925117754e-06,24,0.0358744394618834,"XM_022476334.1","LOC111129849"," uncharacterized"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022460698.1","LOC111120051"," 17-beta-hydroxysteroid dehydrogenase 14-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022458143.1","LOC111118600"," 2-oxoglutarate dehydrogenase, mitochondrial-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022450524.1","LOC111112758"," alcohol dehydrogenase-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022486436.1","LOC111135946"," cytochrome b-c1 complex subunit Rieske, mitochondrial-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022450308.1","LOC111112645"," cytochrome c-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022457734.1","LOC111118329"," cytochrome c oxidase subunit 5B, mitochondrial-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022488845.1","LOC111137398"," cytochrome c1-2, heme protein, mitochondrial-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022432657.1","LOC111100601"," cytochrome P450 26A1-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022456701.1","LOC111117553"," DBH-like monooxygenase protein 1"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022462063.1","LOC111120983"," dehydrogenase/reductase SDR family member 11-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022484578.1","LOC111134963"," fatty acid 2-hydroxylase-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022483269.1","LOC111134331"," fatty acid 2-hydroxylase-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022468201.1","LOC111124908"," fatty acid desaturase 2-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022448531.1","LOC111111509"," fatty acyl-CoA reductase 1-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022488461.1","LOC111137147"," glutathione peroxidase-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022461562.1","LOC111120666"," glutathione peroxidase-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022461355.1","LOC111120554"," glutathione peroxidase-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022430529.1","LOC111099143"," glyceraldehyde-3-phosphate dehydrogenase-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022436380.1","LOC111103250"," isocitrate dehydrogenase [NADP], mitochondrial-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022487600.1","LOC111136621"," malate dehydrogenase, mitochondrial-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022472722.1","LOC111127513"," peroxiredoxin-6-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022436017.1","LOC111103021"," phenylalanine-4-hydroxylase-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022435612.1","LOC111102738"," probable acyl-CoA dehydrogenase 6"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022475320.1","LOC111129161"," probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022457948.1","LOC111118456"," probable very-long-chain enoyl-CoA reductase art-1"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022488326.1","LOC111137077"," pyridine nucleotide-disulfide oxidoreductase domain-containing protein 2-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022473304.1","LOC111127974"," sphingolipid delta(4)-desaturase DES1-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022485612.1","LOC111135493"," steroid 17-alpha-hydroxylase/17,20 lyase-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022465732.1","LOC111123422"," thioredoxin-like"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022455688.1","LOC111116698"," uncharacterized"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022458937.1","LOC111119100"," uncharacterized"
"Day2","blue","oxidoreductase activity","GO:0016491","MF",0.000103004448927849,32,0.0239162929745889,"XM_022485494.1","LOC111135430"," uncharacterized"
"Day2","blue","ion binding","GO:0043167","MF",0.000239605684782123,113,0.011447675007598,"XM_022478527.1","LOC111131147"," 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1-like"
"Day2","blue","ion binding","GO:0043167","MF",0.000239605684782123,113,0.011447675007598,"XM_022458143.1","LOC111118600"," 2-oxoglutarate dehydrogenase, mitochondrial-like"
"Day2","blue","ion binding","GO:0043167","MF",0.000239605684782123,113,0.011447675007598,"XM_022461486.1","LOC111120628"," 26S proteasome regulatory subunit 6A-B"
"Day2","blue","ion binding","GO:0043167","MF",0.000239605684782123,113,0.011447675007598,"XM_022487443.1","LOC111136529"," acidic phospholipase A2-like"
"Day2","blue","ion binding","GO:0043167","MF",0.000239605684782123,113,0.011447675007598,"XM_022477192.1","LOC111130301"," adenylate kinase 7-like"
"Day2","blue","ion binding","GO:0043167","MF",0.000239605684782123,113,0.011447675007598,"XM_022444018.1","LOC111108255"," ADP-ribosylation factor-like protein 8A"
"Day2","blue","ion binding","GO:0043167","MF",0.000239605684782123,113,0.011447675007598,"XM_022486542.1","LOC111135999"," alanyl-tRNA editing protein Aarsd1-like"
"Day2","blue","ion binding","GO:0043167","MF",0.000239605684782123,113,0.011447675007598,"XM_022473464.1","LOC111128063"," alpha-actinin-like"
"Day2","blue","ion binding","GO:0043167","MF",0.000239605684782123,113,0.011447675007598,"XM_022467411.1","LOC111124501"," alpha-amylase-like"
"Day2","blue","ion binding","GO:0043167","MF",0.000239605684782123,113,0.011447675007598,"XM_022467410.1","LOC111124501"," alpha-amylase-like"
"Day2","blue","ion binding","GO:0043167","MF",0.000239605684782123,113,0.011447675007598,"XM_022461106.1","LOC111120390"," annexin A4-like"
"Day2","blue","ion binding","GO:0043167","MF",0.000239605684782123,113,0.011447675007598,"XM_022471322.1","LOC111126580"," annexin A4-like"
