"","TranscriptID","fullID","Function","GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A12.larva","B1.larva","B2.larva","B3.larva","B4.larva","B5.larva","B6.larva","B7.larva","B8.larva","C6.larva","C7.larva","C8.larva"
"2174","XM_022465039.1","XM_022465039.1 PREDICTED: Crassostrea virginica ankyrin repeat domain-containing protein 45-like (LOC111122984), transcript variant X2, mRNA"," ankyrin repeat domain-containing protein 45-like (LOC111122984), transcript variant X2, mRNA","LOC111122984",30.7802804027063,-9.27802208643702,2.02057380792118,-4.59177588567402,4.39490177110858e-06,0.000206258772336243,30.3758431084502,0,38.6962490380049,0,0,0,52.9240702308763,29.9848086152173,36.2564748158862,48.3893996997372,44.2824070284972,88.4541122958064
"4184","XM_022486340.1","XM_022486340.1 PREDICTED: Crassostrea virginica rootletin-like (LOC111135890), transcript variant X8, mRNA"," rootletin-like (LOC111135890), transcript variant X8, mRNA","LOC111135890",187.048359043788,10.7661096388792,2.34419714409521,4.59266391736629,4.37623527609544e-06,0.000206258772336243,136.691293988026,429.071027397696,230.418573817211,353.776666728526,144.613872964895,319.895891656795,0,233.881507198695,396.231474773614,0,0,0
"3561","XM_022479377.1","XM_022479377.1 PREDICTED: Crassostrea virginica histone H1-delta-like (LOC111131719), mRNA"," histone H1-delta-like (LOC111131719), mRNA","LOC111131719",524.182982864753,0.844806253816262,0.184978796597413,4.56704373342255,4.94650838539208e-06,0.000229892579037591,512.049926685303,556.415637133376,532.952884477976,699.301982629565,611.405488231329,698.02719501171,531.065670247759,401.130106363574,442.846942394039,438.192897280953,488.112895655026,378.694168266421
"2368","XM_022467807.1","XM_022467807.1 PREDICTED: Crassostrea virginica CD109 antigen-like (LOC111124694), transcript variant X1, mRNA"," CD109 antigen-like (LOC111124694), transcript variant X1, mRNA","LOC111124694",199.995975081217,-1.02981291059587,0.22731860713833,-4.53026227619455,5.89105078498687e-06,0.000271158270266655,179.000504031939,167.498315508191,153.026075741201,147.492896041339,166.580537212727,177.099471191542,220.821120618484,282.523530063381,225.308093498721,185.492698848992,254.623840413859,240.484617804224
"3718","XM_022481309.1","XM_022481309.1 PREDICTED: Crassostrea virginica cystatin-A-like (LOC111133180), mRNA"," cystatin-A-like (LOC111133180), mRNA","LOC111133180",49.0864392696059,-4.51953078264208,1.00218044959612,-4.50969761430035,6.49200957514512e-06,0.000295973807963997,40.1395069647378,44.7427007179415,15.8302836973656,8.2513508274875,0,10.3706897544597,20.9871312984509,49.9746810253622,54.3847122238293,130.382549190958,100.641834155675,113.331831379002
"510","XM_022439873.1","XM_022439873.1 PREDICTED: Crassostrea virginica heterogeneous nuclear ribonucleoprotein R-like (LOC111105526), transcript variant X2, mRNA"," heterogeneous nuclear ribonucleoprotein R-like (LOC111105526), transcript variant X2, mRNA","LOC111105526",742.051901681494,0.83141842381359,0.185016308019295,4.49375751096971,6.9977309067689e-06,0.000316020168402856,810.384100071868,835.197080068242,871.545063560518,894.240145928958,746.866584426294,930.968841804189,538.365542003742,726.298697568598,668.15503589276,633.094646071561,677.319543867696,572.187538913497
"819","XM_022447051.1","XM_022447051.1 PREDICTED: Crassostrea virginica universal stress protein in QAH/OAS sulfhydrylase 3'region-like (LOC111110517), transcript variant X4, mRNA"," universal stress protein in QAH/OAS sulfhydrylase 3'region-like (LOC111110517), transcript variant X4, mRNA","LOC111110517",27.0627701757551,8.75645708547398,1.95901483436024,4.46982683943464,7.82829491336336e-06,0.000346981923613615,34.7152492668002,65.3931779723761,35.178408216368,47.4452672580531,41.1874954646853,35.8985414577451,28.2870030544339,36.648099418599,0,0,0,0
"1016","XM_022451409.1","XM_022451409.1 PREDICTED: Crassostrea virginica uncharacterized LOC111113282 (LOC111113282), mRNA"," uncharacterized LOC111113282 (LOC111113282), mRNA","LOC111113282",15.9680749956957,10.2507701498358,2.2931411397365,4.47018719092611,7.81511673125567e-06,0.000346981923613615,26.0364369501002,24.092223463507,26.383806162276,33.00540330995,38.4416624337063,32.7075599948344,10.9498076339744,0,0,0,0,0
"2228","XM_022465826.1","XM_022465826.1 PREDICTED: Crassostrea virginica uncharacterized LOC111123487 (LOC111123487), mRNA"," uncharacterized LOC111123487 (LOC111123487), mRNA","LOC111123487",105.22119293923,-1.07000603369892,0.240499093716676,-4.44910630290962,8.62283330521061e-06,0.000378692688367369,80.2790139294755,88.3381526995256,106.414684854513,70.1364820336437,83.2902686063637,86.1564994985882,118.622916034723,127.268854344589,103.589928045389,147.85649908253,131.840802743935,118.86021339749
"1187","XM_022455688.1","XM_022455688.1 PREDICTED: Crassostrea virginica uncharacterized LOC111116698 (LOC111116698), mRNA"," uncharacterized LOC111116698 (LOC111116698), mRNA","LOC111116698",66.9728900134379,1.48373900184062,0.335028802476093,4.42869087933564,9.48067906288738e-06,0.000412581915218562,72.685053152363,75.7184165995934,77.3924980760097,83.5449271283109,111.663876593147,79.7745365727668,42.8867465663997,43.3113902219806,53.089838123262,69.895799566287,51.3273354193945,42.3842621417405
"3832","XM_022482676.1","XM_022482676.1 PREDICTED: Crassostrea virginica uncharacterized LOC111133933 (LOC111133933), mRNA"," uncharacterized LOC111133933 (LOC111133933), mRNA","LOC111133933",667.05315655403,-1.16257509376711,0.263671460695045,-4.40918061705475,1.03762460770137e-05,0.000447487297033016,610.771416787766,682.612998132698,608.586462143167,353.776666728526,405.468010907902,566.399209666645,620.48909925855,793.597934682752,754.911600630774,1010.80079372784,823.250203393425,773.973482588306
"1460","XM_022458978.1","XM_022458978.1 PREDICTED: Crassostrea virginica uncharacterized LOC111119122 (LOC111119122), mRNA"," uncharacterized LOC111119122 (LOC111119122), mRNA","LOC111119122",116.458722208814,-1.76949635826977,0.402103297495032,-4.40060146060263,1.07951236560519e-05,0.000461395151263575,58.5819831377254,47.0371981906565,69.4773562273269,107.267560757337,81.4597132523776,130.03249461361,218.08366870999,201.897711342463,142.43615106241,149.20064907419,102.654670838789,89.3755092988877
"1150","XM_022454378.1","XM_022454378.1 PREDICTED: Crassostrea virginica uncharacterized LOC111115588 (LOC111115588), mRNA"," uncharacterized LOC111115588 (LOC111115588), mRNA","LOC111115588",332.419948579248,-1.26296442710929,0.291163949689881,-4.33764011119673,1.44020723793388e-05,0.000610112570618538,295.079618767802,329.260387334595,292.860248401264,180.498299351289,175.733313982657,267.244697518769,229.033476343965,332.498211088743,313.359532337302,610.244096213352,495.157824045923,468.069677565309
"3973","XM_022484139.1","XM_022484139.1 PREDICTED: Crassostrea virginica A disintegrin and metalloproteinase with thrombospondin motifs adt-1-like (LOC111134779), mRNA"," A disintegrin and metalloproteinase with thrombospondin motifs adt-1-like (LOC111134779), mRNA","LOC111134779",223.14201252692,2.80228928662703,0.652934223715423,4.29184010401696,1.77198533940448e-05,0.000744078405239408,193.103574046576,334.996631016383,226.021272790165,407.410447107195,423.773564447762,367.760613600455,38.3243267189104,119.939234460869,164.449010772055,81.9931494912213,166.059026356865,153.87329951458
"815","XM_022446971.1","XM_022446971.1 PREDICTED: Crassostrea virginica lipoma HMGIC fusion partner-like 3 protein (LOC111110467), mRNA"," lipoma HMGIC fusion partner-like 3 protein (LOC111110467), mRNA","LOC111110467",45.7117644741531,9.12947918612681,2.13172227490559,4.2826775765296,1.84657655851581e-05,0.000768290567448872,72.685053152363,0,91.4638613625569,92.8276968092344,75.9680471904196,88.5497355957712,40.1492946579061,50.6410101057004,36.2564748158862,0,0,0
"4685","XR_002635604.1","XR_002635604.1 PREDICTED: Crassostrea virginica uncharacterized LOC111108606 (LOC111108606), ncRNA"," uncharacterized LOC111108606 (LOC111108606), ncRNA","LOC111108606",107.318144545079,-1.1545294337351,0.269695826126595,-4.28085762511268,1.86174442916376e-05,0.000768290567448872,81.363865469063,81.4546602813808,70.3568164327361,82.513508274875,100.680544469231,98.9204253502309,151.472338936646,127.935183424927,142.43615106241,134.414999165937,127.815129377708,88.4541122958064
"2362","XM_022467692.1","XM_022467692.1 PREDICTED: Crassostrea virginica CD109 antigen-like (LOC111124638), transcript variant X1, mRNA"," CD109 antigen-like (LOC111124638), transcript variant X1, mRNA","LOC111124638",395.645248041106,-0.960568837204915,0.225168560715504,-4.26599892166373,1.99009740399082e-05,0.00080733866719526,349.322195747177,333.849382280025,328.038656617632,251.666200238369,330.415241394476,386.906502377919,436.16733741998,506.410101057004,519.244514327513,377.706147656282,471.003783848561,457.012913528333
"4632","XM_022490311.1","XM_022490311.1 PREDICTED: Crassostrea virginica uncharacterized LOC111138380 (LOC111138380), mRNA"," uncharacterized LOC111138380 (LOC111138380), mRNA","LOC111138380",137.945981531395,-1.41101472618484,0.330640589434379,-4.26751817917647,1.97659668098148e-05,0.00080733866719526,96.5517870232881,80.3074115450233,87.9460205409201,101.079047636722,97.0194337612588,170.717508265721,148.734887028152,188.5711297357,151.500269766382,193.557598798949,167.065444698421,172.301239576206
"2866","XM_022472879.1","XM_022472879.1 PREDICTED: Crassostrea virginica uncharacterized LOC111127621 (LOC111127621), mRNA"," uncharacterized LOC111127621 (LOC111127621), mRNA","LOC111127621",174.207247689055,-2.21673437507928,0.521256538407186,-4.25267447359605,2.11232525238019e-05,0.000849722771692769,135.606442448438,90.6326501722406,106.414684854513,80.4506705680031,63.1541597125175,185.076924848819,239.983283977939,246.54175972512,205.884981990211,297.05714815672,209.335015043805,230.349250770329
"23","XM_022430605.1","XM_022430605.1 PREDICTED: Crassostrea virginica uncharacterized LOC111099194 (LOC111099194), transcript variant X2, mRNA"," uncharacterized LOC111099194 (LOC111099194), transcript variant X2, mRNA","LOC111099194",621.219112661416,0.816937412135414,0.192558401958694,4.24254358067771,2.21000607268643e-05,0.000881608255829163,697.559539954767,710.146967805277,571.649133515981,651.856715371512,808.190188784825,798.543111093396,622.314067197545,557.051111162704,647.437050283682,430.127997330997,530.38246600041,429.371003435893
"69","XM_022431236.1","XM_022431236.1 PREDICTED: Crassostrea virginica trichohyalin-like (LOC111099780), mRNA"," trichohyalin-like (LOC111099780), mRNA","LOC111099780",363.989813294921,-1.27959308140363,0.303745430926454,-4.21271548842972,2.52318804673978e-05,0.000997672210302192,211.546050219564,338.438377225455,304.293231071584,250.634781384933,285.566635221818,315.907164828157,447.117145053955,379.141246712415,462.270053902549,405.933297481128,387.47106149935,579.558714938148
"1060","XM_022452982.1","XM_022452982.1 PREDICTED: Crassostrea virginica uncharacterized LOC111114602 (LOC111114602), mRNA"," uncharacterized LOC111114602 (LOC111114602), mRNA","LOC111114602",596.132262535023,1.50128826460856,0.356517427143011,4.21098142842355,2.54263650839497e-05,0.000997672210302192,656.335181450442,729.650196323354,727.313589873409,657.013809638692,856.699905665455,844.812342305601,396.930526731572,645.006549767342,505.000899221272,248.667748456983,488.112895655026,398.043505331129
"2084","XM_022464103.1","XM_022464103.1 PREDICTED: Crassostrea virginica synaptotagmin-15-like (LOC111122359), mRNA"," synaptotagmin-15-like (LOC111122359), mRNA","LOC111122359",82.2895552078389,-1.19738557793737,0.285874638859391,-4.18849878644293,2.80805812036436e-05,0.0010928596928605,70.515350073188,41.3009545088691,57.1649133515981,85.6077648351828,71.3916588054546,69.4038468183071,98.5482687057696,115.274930898502,95.820683441985,103.499549357771,89.5712323985511,89.3755092988877
"2855","XM_022472735.1","XM_022472735.1 PREDICTED: Crassostrea virginica sodium/glucose cotransporter 4-like (LOC111127522), mRNA"," sodium/glucose cotransporter 4-like (LOC111127522), mRNA","LOC111127522",30.3642691142647,10.8712979352066,2.60688161327162,4.17023077682579,3.04291340295767e-05,0.00117471181128697,42.3092100439128,41.3009545088691,75.6335776651913,74.2621574473875,32.9499963717483,72.5948282812178,0,25.3205050528502,0,0,0,0
"4845","XR_002639754.1","XR_002639754.1 PREDICTED: Crassostrea virginica serine/arginine-rich splicing factor 1A-like (LOC111136440), transcript variant X2, misc_RNA"," serine/arginine-rich splicing factor 1A-like (LOC111136440), transcript variant X2, misc_RNA","LOC111136440",165.904106890997,0.681520486139437,0.163751298461754,4.16192416513029,3.1557716043824e-05,0.00120853429361428,184.424761729876,181.265300344481,188.204483957569,184.623974765033,175.733313982657,194.649869237551,137.785079394178,147.258726754734,172.21825537546,138.447449140915,148.9499145504,137.288153459116
"3839","XM_022482777.1","XM_022482777.1 PREDICTED: Crassostrea virginica snaclec B6-like (LOC111134011), mRNA"," snaclec B6-like (LOC111134011), mRNA","LOC111134011",69.7382538684347,1.56491550547546,0.37715846616202,4.14922544733014,3.336021367638e-05,0.00126742335610183,54.2425769793754,103.252386272173,84.4281797192833,89.7334402489265,96.1041560842658,100.515916081686,42.8867465663997,49.9746810253622,67.333453229503,52.4218496747153,45.288825370054,50.6768351694724
"4729","XR_002637476.1","XR_002637476.1 PREDICTED: Crassostrea virginica actin-like (LOC111118646), misc_RNA"," actin-like (LOC111118646), misc_RNA","LOC111118646",1698.47876250276,0.922124007165333,0.223819876058859,4.1199379760305,3.78974401550155e-05,0.00142846492930755,1761.79890029011,2014.56878104373,1638.43436267734,2439.30558837599,2038.32338666343,1932.13927579241,1448.11205959311,1761.10775933377,1259.91249985205,1160.00144280203,1481.44779877154,1446.59329483767
"809","XM_022446844.1","XM_022446844.1 PREDICTED: Crassostrea virginica selenide, water dikinase-like (LOC111110368), mRNA"," selenide, water dikinase-like (LOC111110368), mRNA","LOC111110368",146.581210593318,1.14605453074695,0.278651081076583,4.11286590498451,3.90777394630503e-05,0.00146144639695017,187.679316348639,184.707046553554,179.409881903477,209.378027247495,140.952762256923,145.987401928163,87.5984610717952,94.6187294080192,126.897661855602,118.285199266024,137.879312793275,145.580726486848
"1518","XM_022459524.1","XM_022459524.1 PREDICTED: Crassostrea virginica polycystin-2-like (LOC111119397), transcript variant X4, mRNA"," polycystin-2-like (LOC111119397), transcript variant X4, mRNA","LOC111119397",775.084696353645,1.02261297671099,0.248794087991886,4.11027844337019,3.95182296173041e-05,0.00146646329595376,905.851035555569,813.39935407745,910.241312598523,1022.13608375501,927.176286793916,891.081573517806,542.015477881733,714.304774122511,697.93714020581,458.355147155844,725.62762426242,692.89054631715
"2248","XM_022466077.1","XM_022466077.1 PREDICTED: Crassostrea virginica V-type proton ATPase 16 kDa proteolipid subunit-like (LOC111123623), mRNA"," V-type proton ATPase 16 kDa proteolipid subunit-like (LOC111123623), mRNA","LOC111123623",1423.79448410092,0.434887583711923,0.106419296311726,4.08654819928559,4.37838559370622e-05,0.00161225629515936,1387.52511913242,1382.43472731076,1439.67635625486,1666.77286715247,1594.41371332182,1725.52322606895,1480.96148249504,1290.01309953468,1275.45098905885,1332.05264173443,1329.47862919647,1181.23095795025
"4846","XR_002639760.1","XR_002639760.1 PREDICTED: Crassostrea virginica uncharacterized LOC111136512 (LOC111136512), ncRNA"," uncharacterized LOC111136512 (LOC111136512), ncRNA","LOC111136512",71.6872377861553,-1.30523562235983,0.323045071326727,-4.04041336089513,5.33570739551416e-05,0.00194977338185697,50.9880223606128,65.3931779723761,57.1649133515981,50.5395238183609,61.3236043585315,50.2579580408431,83.0360412243059,99.2830329703863,77.6924460340419,81.9931494912213,110.706017571243,71.8689662403427
"988","XM_022450958.1","XM_022450958.1 PREDICTED: Crassostrea virginica cathepsin L1-like (LOC111113028), mRNA"," cathepsin L1-like (LOC111113028), mRNA","LOC111113028",997.694148100882,0.881460735971775,0.218714029021778,4.0301975136858,5.57300041542779e-05,0.00202105704459491,977.451237168344,1123.15651289397,1128.34744354001,1129.40364451235,1112.0623775465,1423.97547782389,657.900942007962,849.569577431158,928.424730106801,916.710294311688,779.974214706485,945.35332516143
"648","XM_022443584.1","XM_022443584.1 PREDICTED: Crassostrea virginica potassium voltage-gated channel protein Shal-like (LOC111108064), transcript variant X1, mRNA"," potassium voltage-gated channel protein Shal-like (LOC111108064), transcript variant X1, mRNA","LOC111108064",201.334945993171,0.73057704318492,0.181752976400999,4.01961529132297,5.82932504265519e-05,0.00209811872023988,243.006744867602,243.216732107785,226.900732995574,218.660796928419,194.038867522518,232.941646792479,158.772210692629,150.590372156425,177.397751777729,159.953849007465,213.360688410032,197.178958659402
"1852","XM_022462160.1","XM_022462160.1 PREDICTED: Crassostrea virginica paired amphipathic helix protein Sin3a-like (LOC111121057), mRNA"," paired amphipathic helix protein Sin3a-like (LOC111121057), mRNA","LOC111121057",63.297307226153,-1.72486830850616,0.430746411077552,-4.00437070198969,6.21827901937615e-05,0.00222141057207116,45.5637646626753,32.1229646180093,38.6962490380049,47.4452672580531,44.8486061726574,60.6286477953028,81.2110732853102,71.9635406765216,97.1155575425524,114.252749291046,59.3786821518485,66.3405842218548
"156","XM_022432928.1","XM_022432928.1 PREDICTED: Crassostrea virginica zinc finger protein Gfi-1b-like (LOC111100810), mRNA"," zinc finger protein Gfi-1b-like (LOC111100810), mRNA","LOC111100810",241.258926868867,-1.17595825095083,0.294548369540453,-3.99241134074355,6.54047899160113e-05,0.00231920540242923,226.733971773789,248.952975789572,191.722324779206,120.676005852005,174.818036305664,199.436341431917,259.145447337394,291.852137188115,299.115917231061,361.576347756369,256.636677096972,264.440939884338
"1361","XM_022458055.1","XM_022458055.1 PREDICTED: Crassostrea virginica protein N-terminal asparagine amidohydrolase-like (LOC111118541), transcript variant X1, mRNA"," protein N-terminal asparagine amidohydrolase-like (LOC111118541), transcript variant X1, mRNA","LOC111118541",296.625963051979,0.771052436585309,0.193468910412162,3.98540744837336,6.73644310713034e-05,0.00235382139809,397.055663489028,312.051656289233,342.989480109588,338.305383926987,322.177742301539,299.154512147876,189.796665655556,242.543785243091,261.564568314608,280.927348256807,270.726533878767,302.218217010672
"2791","XM_022471982.1","XM_022471982.1 PREDICTED: Crassostrea virginica muscle-specific protein 20-like (LOC111127009), transcript variant X2, mRNA"," muscle-specific protein 20-like (LOC111127009), transcript variant X2, mRNA","LOC111127009",152.072355946589,-0.736439448873624,0.184712813172372,-3.98694295336397,6.69301101924473e-05,0.00235382139809,117.163966275451,144.553340781042,131.91903081138,147.492896041339,118.986098009091,135.616712173704,187.059213747063,172.579231807584,172.21825537546,182.804398865674,155.994842941297,158.480284529986
"4814","XR_002638942.1","XR_002638942.1 PREDICTED: Crassostrea virginica uncharacterized LOC111130546 (LOC111130546), ncRNA"," uncharacterized LOC111130546 (LOC111130546), ncRNA","LOC111130546",640.677465370693,-0.766212137286934,0.192665025772207,-3.97691347568629,6.98155535399659e-05,0.0024217902521436,504.455965908191,557.562885869733,544.385867148296,524.992196398892,655.338816726993,544.06233942627,714.47494811683,720.968064925893,871.450269681837,746.003245370948,727.640460945534,576.794523928904
"4264","XM_022487060.1","XM_022487060.1 PREDICTED: Crassostrea virginica CCAAT/enhancer-binding protein beta-like (LOC111136304), mRNA"," CCAAT/enhancer-binding protein beta-like (LOC111136304), mRNA","LOC111136304",253.77382548147,1.04816900078807,0.264311361870678,3.96566002070284,7.31931280117232e-05,0.00252068707764114,424.176951978715,353.352610798102,369.373286271865,231.03782316965,202.276366615455,212.20026728356,173.371954204595,147.258726754734,116.538669051063,302.433748123357,305.951175833253,207.314325693296
"2842","XM_022472590.1","XM_022472590.1 PREDICTED: Crassostrea virginica myotubularin-related protein 9-like (LOC111127416), mRNA"," myotubularin-related protein 9-like (LOC111127416), mRNA","LOC111127416",51.3882025391431,8.57528324628931,2.16407027354872,3.9625715260287,7.41467829755448e-05,0.00253529035788524,67.2607954544254,58.5096855542313,47.4908510920969,69.1050631802078,128.138874779021,54.2466848694814,101.285720614263,90.6207549259902,0,0,0,0
"4024","XM_022484734.1","XM_022484734.1 PREDICTED: Crassostrea virginica UDP-glucuronic acid decarboxylase 1-like (LOC111135047), transcript variant X1, mRNA"," UDP-glucuronic acid decarboxylase 1-like (LOC111135047), transcript variant X1, mRNA","LOC111135047",243.544479981659,0.891764873508478,0.225289192756957,3.95831181511897,7.54813770911055e-05,0.00256261951868881,262.534072580177,287.959432825726,256.802379979487,329.022614246064,228.819419248252,318.30040092534,197.096537411539,193.901762378405,218.833722995885,236.570398532048,209.335015043805,183.358003613182
"4638","XM_022490364.1","XM_022490364.1 PREDICTED: Crassostrea virginica keratin-associated protein 19-2-like (LOC111138411), mRNA"," keratin-associated protein 19-2-like (LOC111138411), mRNA","LOC111138411",16566.5737663123,-0.968116302820468,0.245767062572468,-3.93916211833717,8.17666668601427e-05,0.00275645798774298,13474.9409732164,18967.4633581981,13383.6254059172,12617.3468340818,12949.3485740971,11644.6891035268,16702.106577689,16424.3455012554,20993.7937924987,21589.7371660327,17049.733124313,23001.754784922
"2626","XM_022470486.1","XM_022470486.1 PREDICTED: Crassostrea virginica prisilkin-39-like (LOC111126084), mRNA"," prisilkin-39-like (LOC111126084), mRNA","LOC111126084",552.236102275463,-1.05242807142841,0.267412213992687,-3.93560210176935,8.29883723724108e-05,0.00277807929053658,469.740716641391,660.815272141906,450.283625169511,403.284771693451,347.805517257343,366.962868234727,524.678282461274,458.434407272656,547.731744539995,967.787993994743,646.120575279436,783.187452619119
"3652","XM_022480617.1","XM_022480617.1 PREDICTED: Crassostrea virginica mid1-interacting protein 1A-like (LOC111132796), mRNA"," mid1-interacting protein 1A-like (LOC111132796), mRNA","LOC111132796",99.7759863821022,-1.28611077546786,0.327192692880665,-3.93074418668921,8.46833372396681e-05,0.00281513288448813,62.9213892960754,78.0129140723083,87.0665603355109,90.7648591023625,60.4083266815385,87.7519902300435,160.597178631625,129.267841585604,106.179676246524,103.499549357771,125.802292694594,105.03925835127
"3445","XM_022478398.1","XM_022478398.1 PREDICTED: Crassostrea virginica uncharacterized LOC111131064 (LOC111131064), mRNA"," uncharacterized LOC111131064 (LOC111131064), mRNA","LOC111131064",93.6857564016046,1.21988460084561,0.31061758286469,3.9272876621959,8.59092082848874e-05,0.00283618882799832,84.6184200878256,130.786355944752,97.6200828004213,126.86451897262,121.73193104007,118.864059493423,68.43629771234,84.6237932029467,71.2180755312051,80.648999499562,83.5327223492106,55.283820184879
"1129","XM_022454013.1","XM_022454013.1 PREDICTED: Crassostrea virginica uncharacterized LOC111115327 (LOC111115327), mRNA"," uncharacterized LOC111115327 (LOC111115327), mRNA","LOC111115327",173.64639898772,1.05824844691212,0.270125851785912,3.91761262358124,8.94302669499749e-05,0.00293221019102418,318.946352638727,219.124508644278,243.610476898349,147.492896041339,142.783317610909,175.503980460087,166.072082448612,141.261765031691,130.782284157304,122.317649241002,157.001261282854,118.86021339749
"4062","XM_022485028.1","XM_022485028.1 PREDICTED: Crassostrea virginica adenosylhomocysteinase A-like (LOC111135192), mRNA"," adenosylhomocysteinase A-like (LOC111135192), mRNA","LOC111135192",360.800383250624,0.712538602643873,0.182102049140672,3.91285329300958,9.12119526049148e-05,0.00297028310965801,376.443484236865,353.352610798102,354.422462779908,523.960777545456,403.637455553916,426.793770664303,340.356520622704,352.488083498888,287.462050325955,333.349197931523,300.91908412547,276.419100924395
"3702","XM_022481126.1","XM_022481126.1 PREDICTED: Crassostrea virginica uncharacterized LOC111133061 (LOC111133061), mRNA"," uncharacterized LOC111133061 (LOC111133061), mRNA","LOC111133061",117.728397473731,-0.886922330372437,0.229560048844077,-3.8635744104361,0.000111739834133411,0.00361417963511242,93.2972324045256,112.430376163033,97.6200828004213,93.8591156626703,112.57915427014,88.5497355957712,170.634502296101,156.587333879468,134.666906459006,102.155399366112,127.815129377708,122.545801409815
"4263","XM_022487059.1","XM_022487059.1 PREDICTED: Crassostrea virginica uncharacterized LOC111136303 (LOC111136303), mRNA"," uncharacterized LOC111136303 (LOC111136303), mRNA","LOC111136303",250.340879573743,0.675875086575707,0.175676581335674,3.84726912054533,0.000119441746026902,0.00383736669953544,282.061400292752,295.990173980229,243.610476898349,279.514509281139,287.397190575804,290.379313124871,217.171184740492,232.548849038019,195.525989185672,255.38849841528,193.232321578897,231.27064777341
"4025","XM_022484758.1","XM_022484758.1 PREDICTED: Crassostrea virginica collagen alpha-4(VI) chain-like (LOC111135055), transcript variant X4, mRNA"," collagen alpha-4(VI) chain-like (LOC111135055), transcript variant X4, mRNA","LOC111135055",56.1016956066594,10.9068309459043,2.84012787854577,3.8402605137234,0.000122903817402304,0.00392227049269885,83.5335685482381,113.57762489939,85.3076399246925,104.17330419703,83.2902686063637,126.043767784972,0,77.2941733192269,0,0,0,0
"3624","XM_022480089.1","XM_022480089.1 PREDICTED: Crassostrea virginica uncharacterized LOC111132294 (LOC111132294), mRNA"," uncharacterized LOC111132294 (LOC111132294), mRNA","LOC111132294",708.572256915804,-0.573927084307982,0.149639964214293,-3.83538640443729,0.000125367039877104,0.00397438423769334,658.504884529617,641.312043623829,687.737880629995,663.202322759308,586.692990952518,597.511278930024,815.760668731093,744.289582737728,697.93714020581,686.860645737936,840.35931519989,882.698328951901
"3988","XM_022484328.1","XM_022484328.1 PREDICTED: Crassostrea virginica fatty acid-binding protein homolog 5-like (LOC111134857), transcript variant X3, mRNA"," fatty acid-binding protein homolog 5-like (LOC111134857), transcript variant X3, mRNA","LOC111134857",50.2588557851424,-1.35960016575158,0.356264395066114,-3.81626731321065,0.00013548572184816,0.00426690888478383,40.1395069647378,32.1229646180093,50.1292317083245,44.3510106977453,35.6958294027273,27.9210878004684,52.0115862613784,51.3073391860386,62.1539568272335,73.9282495412651,62.3979371765188,70.9475692372613
"1512","XM_022459458.1","XM_022459458.1 PREDICTED: Crassostrea virginica filamin-A-like (LOC111119371), transcript variant X1, mRNA"," filamin-A-like (LOC111119371), transcript variant X1, mRNA","LOC111119371",792.411922702111,0.901328854808217,0.236779620763098,3.80661499458187,0.000140881801833664,0.0044078508848219,816.893209309393,800.779617977518,827.572053290058,1145.90634616733,876.836014559301,1033.08024861733,517.378410705291,655.001485972414,701.821762507512,592.77014632178,865.519773738809,675.384003258605
"1537","XM_022459765.1","XM_022459765.1 PREDICTED: Crassostrea virginica disabled homolog 1-like (LOC111119533), transcript variant X3, mRNA"," disabled homolog 1-like (LOC111119533), transcript variant X3, mRNA","LOC111119533",281.175846494219,0.716998587366521,0.188546414325162,3.80276967839869,0.000143087372261597,0.00444778734426147,272.297736436464,294.842925243871,328.918116823041,389.876326598784,308.448577146643,304.738729707969,229.945960313462,259.202012251545,225.308093498721,240.602848507026,275.758625586551,244.170205816549
"587","XM_022442111.1","XM_022442111.1 PREDICTED: Crassostrea virginica uncharacterized LOC111107116 (LOC111107116), mRNA"," uncharacterized LOC111107116 (LOC111107116), mRNA","LOC111107116",737.593822627545,-0.787140925555214,0.207840759253711,-3.78723080295502,0.000152335585027699,0.00470471255179094,782.177960042593,689.496490550843,838.125575754969,509.520913597353,515.301332147063,519.332233088712,565.740061088678,821.583756056955,835.19379486595,979.885343919678,914.83427247509,879.934137942657
"3792","XM_022482226.1","XM_022482226.1 PREDICTED: Crassostrea virginica uncharacterized LOC111133666 (LOC111133666), transcript variant X20, mRNA"," uncharacterized LOC111133666 (LOC111133666), transcript variant X20, mRNA","LOC111133666",172.035873013723,1.38116879227708,0.365985566270733,3.77383405130076,0.000160757715926884,0.00493299478296151,196.358128665339,234.038742216925,195.240165600843,228.974985462778,182.140257721608,236.13262825539,124.09781985171,131.933157906956,161.859262570921,122.317649241002,172.097536406205,79.2401422649932
"2469","XM_022468901.1","XM_022468901.1 PREDICTED: Crassostrea virginica thyroid hormone receptor beta-like (LOC111125289), mRNA"," thyroid hormone receptor beta-like (LOC111125289), mRNA","LOC111125289",44.0765615318891,8.10815971064196,2.15195840879527,3.767805027041,0.000164689247770343,0.0050214485928448,47.7334677418503,0,81.7897991030557,103.141885343594,44.8486061726574,74.9880643784008,40.1492946579061,79.2931605602414,56.9744604249641,0,0,0
