"","TranscriptID","fullID","Function","GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A12.larva","B1.larva","B2.larva","B3.larva","B4.larva","B5.larva","B6.larva","B7.larva","B8.larva","B9.larva","B10.larva","B11.larva","B12.larva","C1.larva","C2.larva","C3.larva","C4.larva","C5.larva","C6.larva","C7.larva","C8.larva","C9.larva","C10.larva","C11.larva"
"3323","XM_022477754.1","XM_022477754.1 PREDICTED: Crassostrea virginica centrin-3 (LOC111130588), mRNA"," centrin-3 (LOC111130588), mRNA","LOC111130588",44.9123620609524,-11.2860414249639,5.84642897173697,-1.93041623861734,0.0535552844826517,0.252730438757032,50.5452984175674,0,0,0,0,0,50.8966934725085,0,0,122.974587702964,0,106.908347018201,86.3555425950491,0,71.3440355688449,27.1964322861317,0,70.5766789873143,82.9152655314106,169.646463723339,0,117.798788468591,95.7325186261127,25.0060370648243
"366","XM_022437001.1","XM_022437001.1 PREDICTED: Crassostrea virginica G1/S-specific cyclin-D2-like (LOC111103611), mRNA"," G1/S-specific cyclin-D2-like (LOC111103611), mRNA","LOC111103611",293.137453902943,-0.684567446391645,0.354853019159314,-1.92915773413303,0.0537112834360939,0.25321786616977,252.726492087837,295.767201608717,274.482249244777,374.102224053469,242.073594680319,391.246639465184,278.046751377592,245.636640054775,211.536893778348,269.750708509727,259.774334992144,296.148409556165,397.561365909283,353.745308884712,316.526354988537,352.753724652473,222.158847898626,326.08212443506,252.823596538399,248.263117643911,247.282279315275,289.96624853807,315.713625256329,321.130160200902
"2522","XM_022469773.1","XM_022469773.1 PREDICTED: Crassostrea virginica E3 ubiquitin-protein ligase RBX1 (LOC111125715), mRNA"," E3 ubiquitin-protein ligase RBX1 (LOC111125715), mRNA","LOC111125715",90.6063392132984,-0.878332354030666,0.455739955362153,-1.92726651173848,0.05394642476324,0.254077082904514,80.8724774681079,81.9595859879578,67.0352687924538,75.0348300393777,78.8146587331273,97.8116598662959,94.2531360602008,67.9274507414041,85.146925797574,90.2474796852397,106.756576024169,89.7047049692948,110.795790499308,100.066911198157,81.3924912827667,79.1896116566775,90.8030211649145,92.0176953885237,101.944998604193,99.3052470575642,72.6745630048707,153.037742283982,88.2640242652103,89.4952905477923
"727","XM_022445706.1","XM_022445706.1 PREDICTED: Crassostrea virginica leucine-rich melanocyte differentiation-associated protein-like (LOC111109539), mRNA"," leucine-rich melanocyte differentiation-associated protein-like (LOC111109539), mRNA","LOC111109539",16.6537590721158,6.47746488685396,3.3637015938374,1.92569545964519,0.0541424111554071,0.254587587415107,14.6019750984084,19.005121388512,13.5882301606325,0,32.839441138803,31.7678895292243,0,24.0147553126176,25.2779935961548,0,0,0,0,15.8000386102353,38.1841317129029,14.398111210305,16.7500718653726,11.6138838839884,0,14.4820151958948,50.9665766527665,16.1092360298928,34.6266556732748,25.6640906717934
"4064","XM_022485580.1","XM_022485580.1 PREDICTED: Crassostrea virginica 14-3-3 protein epsilon-like (LOC111135475), mRNA"," 14-3-3 protein epsilon-like (LOC111135475), mRNA","LOC111135475",753.911778108326,-0.362864055836231,0.188488630840631,-1.92512436542147,0.0542138014000114,0.254587587415107,718.866466383181,671.118349031828,637.74093553902,764.283340258233,660.541901763352,685.517616156946,812.462032838931,759.552403744792,757.009387169056,683.302346188243,651.21511374743,696.747502980687,674.550842157554,689.057239390816,752.629332972744,898.282160509584,852.490499674489,863.894285832063,766.626389503534,717.894181853641,793.75724009216,828.618828287611,750.244206254288,1007.48007226963
"4505","XM_022489423.1","XM_022489423.1 PREDICTED: Crassostrea virginica serine/arginine-rich splicing factor 7-like (LOC111137770), transcript variant X2, mRNA"," serine/arginine-rich splicing factor 7-like (LOC111137770), transcript variant X2, mRNA","LOC111137770",11.5709189983401,-9.47883613320188,4.92318709162062,-1.92534550420298,0.0541861483964267,0.254587587415107,14.6019750984084,0,0,0,0,0,13.1954390484281,25.3870270447672,0,27.7684552877661,15.4203943146022,0,0,0,14.0678379994905,20.7972717482183,24.6843164331806,29.481397551663,0,16.550874509594,0,25.1706812967075,18.3317588858514,32.244626741484
"2262","XM_022466637.1","XM_022466637.1 PREDICTED: Crassostrea virginica uncharacterized LOC111123917 (LOC111123917), transcript variant X4, mRNA"," uncharacterized LOC111123917 (LOC111123917), transcript variant X4, mRNA","LOC111123917",71.7224921877282,-0.878366058258449,0.456392766838794,-1.92458365267805,0.0542814661501372,0.254656409555917,61.7775869548046,78.3961257276118,63.4117407496185,54.6682333144037,48.7900268347931,71.0597528943176,68.8047893239466,67.9274507414041,59.8689322014192,80.3301742253232,72.3572348608256,81.1028839448418,35.8456969262468,65.8334942093137,95.4603292822573,81.589296858395,81.1056111375935,78.6170601377679,85.6337988275224,63.1002090678273,74.5622139920103,90.614452668147,82.8323920027358,77.6503256223492
"4488","XM_022489265.1","XM_022489265.1 PREDICTED: Crassostrea virginica uncharacterized LOC111137683 (LOC111137683), mRNA"," uncharacterized LOC111137683 (LOC111137683), mRNA","LOC111137683",19.083229206293,-9.16966840884467,4.77566182759507,-1.92008327638692,0.0548473813480852,0.257060312191416,0,36.8224226902419,52.5411566211124,0,28.1480924046883,20.0639302289838,0,17.1533966518697,0,22.8098025578078,30.8407886292043,0,0,28.0889575293072,24.1162937134124,52.793074437785,0,25.0145191347443,0,0,0,27.1843358004441,52.2794605263169,40.1412700251127
"1626","XM_022460702.1","XM_022460702.1 PREDICTED: Crassostrea virginica H/ACA ribonucleoprotein complex subunit 1-like (LOC111120056), transcript variant X1, mRNA"," H/ACA ribonucleoprotein complex subunit 1-like (LOC111120056), transcript variant X1, mRNA","LOC111120056",165.315531092792,-0.825169593880916,0.429873484475825,-1.91956383373379,0.0549130160042813,0.257117084682814,126.92486047078,172.23391258339,127.729363509946,150.069660078755,163.258935947192,169.707409853488,98.0232615026089,136.541037348883,176.945955173083,182.478420462463,171.996705816716,147.459788990622,169.45238546953,116.744729731183,173.838283850847,231.169674432119,230.093092466434,154.553993225385,169.908331006989,181.025189948685,168.944763348985,208.413241136738,187.39131305537,152.668436816822
"4017","XM_022485054.1","XM_022485054.1 PREDICTED: Crassostrea virginica immunoglobulin superfamily member 10-like (LOC111135207), mRNA"," immunoglobulin superfamily member 10-like (LOC111135207), mRNA","LOC111135207",34.6699573216534,2.97086540541977,1.54848118880737,1.91856732060653,0.0550391146781678,0.257456579273533,39.3130098803302,52.2640838184079,40.7646904818976,49.3086025973053,36.5925201260948,48.4878313867108,42.4139112270904,27.4454346429916,42.573462898787,31.7353774717326,41.5164462316212,44.2379366971865,0,34.2334169888431,41.1986684270795,26.3965372188925,0,12.5072595673722,48.9335993300128,35.1706083328873,44.3597981977783,35.2389538153905,25.8002532467538,31.5865731345149
"246","XM_022434446.1","XM_022434446.1 PREDICTED: Crassostrea virginica annexin A7-like (LOC111101828), mRNA"," annexin A7-like (LOC111101828), mRNA","LOC111101828",11.0205153152451,9.50107938847595,4.95940793581138,1.91576888036768,0.0553945204802275,0.258808349984329,0,0,13.5882301606325,36.4454888762692,15.95058569599,26.7519069719784,19.7931585726422,21.2702118483185,0,0,0,0,0,25.4556177609346,0,13.5982161430658,0,0,16.3111997766709,26.8951710780903,28.3147648070925,0,12.2211725905676,7.89664328362873
"1165","XM_022455675.1","XM_022455675.1 PREDICTED: Crassostrea virginica probable serine carboxypeptidase CPVL (LOC111116683), transcript variant X1, mRNA"," probable serine carboxypeptidase CPVL (LOC111116683), transcript variant X1, mRNA","LOC111116683",58.7835507924447,2.683962912813,1.4017740839471,1.91469006564561,0.0555320412622243,0.258808349984329,88.7350794441739,95.0256069425598,89.6823190601747,46.0928241670463,92.8887049354714,29.2598982506013,25.4483467362542,63.1244996788806,66.5210357793547,50.5782578455739,83.0328924632424,33.1784525228898,42.3630963673826,61.4445945953594,67.3246532832762,24.7967470844142,49.3686328663613,0,85.6337988275224,88.9609504890679,89.6634218891263,31.2116448079173,59.7479548872193,46.7218060948033
"3960","XM_022484563.1","XM_022484563.1 PREDICTED: Crassostrea virginica vacuolar protein sorting-associated protein 29 (LOC111134954), mRNA"," vacuolar protein sorting-associated protein 29 (LOC111134954), mRNA","LOC111134954",29.0037213343509,6.3721079848708,3.32753068604637,1.91496595706586,0.0554968452466358,0.258808349984329,28.080721343093,0,25.3646962998474,67.5313470354399,30.9629016451571,51.8318197582081,0,47.3433747591605,33.2605178896773,0,0,0,0,22.8222779925621,29.1405215703733,55.9926547067417,26.4474818926935,51.8157896362561,0,27.9296007349399,52.854227639906,26.1775085485758,45.4899201982238,73.0439503735657
"4159","XM_022486487.1","XM_022486487.1 PREDICTED: Crassostrea virginica nuclear factor of activated T-cells 5-like (LOC111135975), transcript variant X1, mRNA"," nuclear factor of activated T-cells 5-like (LOC111135975), transcript variant X1, mRNA","LOC111135975",344.830128227497,0.712483807772849,0.372132021951808,1.91459956613225,0.0555435905149548,0.258808349984329,431.319879829909,352.782565774253,439.352775193785,359.095258045593,356.542503792719,357.806755750211,346.851540701539,386.294492600106,335.266020327948,365.948571470917,392.626962933332,357.589988302257,404.078765350419,311.611872590751,361.744405701185,270.364532726838,200.119279654714,302.854356667083,275.93112955535,419.978440680949,312.406238371587,298.020866553017,395.830201127828,241.505673757645
"1785","XM_022461917.1","XM_022461917.1 PREDICTED: Crassostrea virginica deoxynucleotidyltransferase terminal-interacting protein 2-like (LOC111120897), mRNA"," deoxynucleotidyltransferase terminal-interacting protein 2-like (LOC111120897), mRNA","LOC111120897",92.2006228207145,-1.04450132680726,0.54633136503826,-1.91184580210604,0.0558959750329473,0.26012055053726,66.2705023696995,84.3352261615218,73.3764428674156,65.3874947486006,96.6417839227632,93.6316744019243,117.816420075251,101.548108179069,71.8427186417031,77.3549825873483,87.7776291754277,110.594841742966,118.942539800728,143.078127414908,91.4409469966885,69.5908708498075,147.224315869327,83.0839385546865,74.7596656430751,69.306787008925,89.6634218891263,96.6554161793568,92.3377484620661,90.1533441547613
"4718","XR_002637915.1","XR_002637915.1 PREDICTED: Crassostrea virginica uncharacterized LOC111122532 (LOC111122532), ncRNA"," uncharacterized LOC111122532 (LOC111122532), ncRNA","LOC111122532",167.93466522915,0.859547567152188,0.449659192763914,1.91155341864317,0.0559334988977914,0.26012055053726,179.716616595795,203.117234839722,148.564649756249,109.336466628807,139.802192276619,178.903377875105,133.839453205485,168.103287188323,198.232686622477,152.726504082713,202.837494445921,202.757209862105,211.815481836913,208.911621624222,162.784982565533,98.3870932704175,142.816402220545,81.2971871879191,240.590196705896,201.713783085677,250.113755795984,141.96264251343,117.459047676011,154.642597637729
"4075","XM_022485702.1","XM_022485702.1 PREDICTED: Crassostrea virginica uncharacterized protein C20orf96-like (LOC111135549), mRNA"," uncharacterized protein C20orf96-like (LOC111135549), mRNA","LOC111135549",18.7862920145804,-9.02511675828864,4.72630659522317,-1.90954957670546,0.0561912326705996,0.261066423355475,0,0,0,0,22.5184739237506,20.0639302289838,44.2989739482944,37.0513367680386,0,0,27.2822360950654,28.2631262232025,0,40.377876448379,0,38.39496322748,47.6054674068484,53.6025410030235,0,0,20.7641608585345,22.1501995411026,14.9369887218048,33.5607339554221
"3596","XM_022480160.1","XM_022480160.1 PREDICTED: Crassostrea virginica myosin-11-like (LOC111132357), mRNA"," myosin-11-like (LOC111132357), mRNA","LOC111132357",206.577860900535,-1.17359279204569,0.614876414548837,-1.90866451253754,0.056305383886908,0.261344023374595,229.138686159639,167.482632236262,216.505800559412,183.299370524765,212.987232528808,119.547584281028,185.678678038596,206.526895688512,168.963430879561,174.54457609453,207.582231158106,256.825799158666,276.989476248271,261.578416991673,228.099944706025,211.972192818379,247.724747061563,324.295373068292,78.8374655872428,201.713783085677,245.394628328135,140.955815261562,211.833658236505,199.390242911625
"2120","XM_022464815.1","XM_022464815.1 PREDICTED: Crassostrea virginica protein PLANT CADMIUM RESISTANCE 3-like (LOC111122825), mRNA"," protein PLANT CADMIUM RESISTANCE 3-like (LOC111122825), mRNA","LOC111122825",1030.47602565215,-0.516659554344832,0.271411169234008,-1.90360461510474,0.0569616973144431,0.264135129245738,923.294117760898,1158.12458461245,965.670223415618,914.353000336988,976.738806442684,1109.36814224423,790.783811545085,854.925289129188,911.338190177159,1009.58169581949,1116.19931154159,1022.38787033498,927.100070501565,1134.09166024578,1080.2089892466,857.487512080387,1200.71567792829,1050.60980365926,1251.88458285949,1035.46408650648,940.050191595471,1288.73888239142,1066.63678554343,1145.67132973313
"4136","XM_022486299.1","XM_022486299.1 PREDICTED: Crassostrea virginica coactosin-like protein (LOC111135869), mRNA"," coactosin-like protein (LOC111135869), mRNA","LOC111135869",168.644619946196,0.640763421721877,0.337645172973043,1.89774198777909,0.057730078557774,0.267440016771019,153.88235296015,159.167891628788,175.741110077514,196.162484245802,171.703363668599,245.783145305051,175.310833071974,175.650781715146,164.9721687328,197.354378652337,215.88552040443,173.26525206398,184.116534212086,171.167084944216,164.794673708318,119.984260085875,137.526905842006,120.605717256803,169.908331006989,206.885931369925,128.360267125486,161.092360298928,121.532771872866,156.616758458636
"4249","XM_022487362.1","XM_022487362.1 PREDICTED: Crassostrea virginica apoptosis-inducing factor 3-like (LOC111136483), mRNA"," apoptosis-inducing factor 3-like (LOC111136483), mRNA","LOC111136483",267.277320450539,0.821159716025822,0.433150310943487,1.89578466245857,0.0579885247954168,0.268378490478981,345.954486946906,291.015921261589,342.42340004794,350.519848898236,339.653648349906,208.999273218581,276.161688656388,283.374112688888,272.736246695354,263.800325233778,247.912493211681,346.530504127961,340.534120799345,322.145231664242,296.429443560694,196.774186540835,193.948200546419,277.839837532339,160.393464470597,266.882851467204,266.15878918667,145.989951520904,195.538761449081,182.938902737399
"2069","XM_022464246.1","XM_022464246.1 PREDICTED: Crassostrea virginica PHD finger protein 24-like (LOC111122445), mRNA"," PHD finger protein 24-like (LOC111122445), mRNA","LOC111122445",111.675392900778,0.885510885447239,0.467411713702459,1.89449870315174,0.058158846339796,0.268907697609606,146.019750984084,115.218548417854,119.576425413566,129.703063353781,103.209672150524,123.7275697454,119.701482796455,132.424222152434,121.068285118426,106.115168421106,119.804601982678,97.0776944188259,45.6217960879505,106.211370657693,126.610541995415,115.18488968244,70.5266183805161,87.5508169716051,100.585731956137,117.924980880858,114.20288472194,116.791961216723,124.927542036913,120.423810075338
"2549","XM_022470004.1","XM_022470004.1 PREDICTED: Crassostrea virginica N-alpha-acetyltransferase 35, NatC auxiliary subunit-like (LOC111125834), mRNA"," N-alpha-acetyltransferase 35, NatC auxiliary subunit-like (LOC111125834), mRNA","LOC111125834",134.290328003105,-0.58335022458377,0.308360993821216,-1.89177696359997,0.0585207038488022,0.269882041141543,168.484328058558,123.533289025328,129.541127531363,147.925807791916,124.789876327451,118.711587188154,105.563512387425,121.446048295238,122.398705834013,138.84227643883,155.390127324068,114.281336467732,117.313189940444,107.089150580484,108.523321710356,171.977439456421,163.092805004944,195.649274661036,99.2264653080815,119.993840194557,138.742347554753,133.908024498484,141.901392857146,154.642597637729
"3003","XM_022474727.1","XM_022474727.1 PREDICTED: Crassostrea virginica crystal protein-like (LOC111128836), mRNA"," crystal protein-like (LOC111128836), mRNA","LOC111128836",41.9288852814521,-6.92510700574733,3.66088876976944,-1.89164638459733,0.0585381113383613,0.269882041141543,0,0,0,0,0,43.4718488294649,59.3794757179265,72.0442659378529,69.1818772105289,26.7767247417744,0,0,0,77.2446332055947,29.1405215703733,90.3881425980258,94.3293520839403,71.4700546706981,72.0411323469633,70.3412166657747,59.4610060948943,31.2116448079173,74.0059895762148,65.8053606969061
"3815","XM_022482913.1","XM_022482913.1 PREDICTED: Crassostrea virginica transmembrane protein 107-like (LOC111134106), transcript variant X1, mRNA"," transmembrane protein 107-like (LOC111134106), transcript variant X1, mRNA","LOC111134106",49.1188719066958,-2.41156720449664,1.27435246732806,-1.89238634233823,0.0584395243958382,0.269882041141543,23.5878059281981,53.4519039051899,65.2235047710361,0,16.888855442813,50.1598255724595,43.3564425876924,46.6572388930857,27.938835027329,49.5865272995823,52.1921038340381,54.0685892965612,32.5869972056789,41.2556563711699,72.3488811402371,67.9910807153292,69.6450356507597,49.1356625861049,54.3706659222364,51.7214828424814,43.4159727042085,76.5188711419908,81.4744839371172,55.2765029854011
"2124","XM_022464859.1","XM_022464859.1 PREDICTED: Crassostrea virginica proteasome maturation protein-like (LOC111122853), mRNA"," proteasome maturation protein-like (LOC111122853), mRNA","LOC111122853",144.140334700293,-0.872902822348087,0.461634748452175,-1.89089496679975,0.0586383664588782,0.269993846148658,121.308716202162,102.152527463252,115.952897370731,147.925807791916,134.172573795681,125.399563931149,150.805017696321,113.21241790234,125.059547265187,168.59419281858,138.783548831419,143.773294265856,141.753437844703,106.211370657693,87.4215647111198,169.577754254703,221.277265168869,162.594374375838,173.986130951157,148.957870586346,127.416441631916,187.269868847504,116.101139610392,229.660708832202
"3704","XM_022481661.1","XM_022481661.1 PREDICTED: Crassostrea virginica pleckstrin homology domain-containing family G member 5-like (LOC111133350), transcript variant X1, mRNA"," pleckstrin homology domain-containing family G member 5-like (LOC111133350), transcript variant X1, mRNA","LOC111133350",89.1613200091338,-8.25582013444839,4.36672075252322,-1.89062241492725,0.0586747658990838,0.269993846148658,147.142979837807,111.655088157508,124.10583546711,0,0,0,89.5404792571908,0,139.694175136645,127.933240432922,125.73552287291,0,0,78.1224131283855,167.809210422494,263.165477121686,129.592661274198,83.0839385546865,265.056996370903,110.68397328291,0,93.6349344237519,0,82.9147544781016
"1181","XM_022456110.1","XM_022456110.1 PREDICTED: Crassostrea virginica protein archease-like (LOC111117041), transcript variant X1, mRNA"," protein archease-like (LOC111117041), transcript variant X1, mRNA","LOC111117041",32.5421074838351,-3.22701301053804,1.70814805824534,-1.88918811514087,0.058866626671969,0.270617487590564,26.9574924893693,0,24.4588142891386,17.1508182947149,14.0740462023442,40.9638575508419,29.2184721786623,34.9929291698143,46.5647250455483,41.6526829316491,48.6335512998991,19.6613051987495,61.9152946907899,27.2111776065163,31.1502127131576,27.9963273533708,38.7896401092839,50.0290382694886,0,26.8951710780903,29.2585903006623,54.3686716008882,50.2425984278889,38.8251628111746
"910","XM_022449532.1","XM_022449532.1 PREDICTED: Crassostrea virginica abhydrolase domain-containing protein 2-like (LOC111112160), mRNA"," abhydrolase domain-containing protein 2-like (LOC111112160), mRNA","LOC111112160",360.708066734653,-0.612608458853439,0.32435837225056,-1.88867780598002,0.0589350142739262,0.270672857143348,374.035208289999,281.513360567333,341.517518037231,392.324968491603,297.431509742873,398.770613301053,370.414824716589,347.870884099918,307.327185300619,379.8327991148,357.041437591942,347.759335702882,417.11356423269,378.323146722856,348.681413273087,461.539453796999,314.725034523053,490.463250177665,304.475729164524,361.01595024052,317.125365839436,309.095966323568,380.214258373214,378.38082400721
"4787","XR_002639076.1","XR_002639076.1 PREDICTED: Crassostrea virginica uncharacterized LOC111131472 (LOC111131472), ncRNA"," uncharacterized LOC111131472 (LOC111131472), ncRNA","LOC111131472",209.634147525868,-0.680318665281214,0.360781391558551,-1.88568113877017,0.0593379360525298,0.272263080034721,170.730785766006,190.05121388512,144.035239702705,159.716995369532,155.752777972609,226.555212168942,170.598176268964,180.45373277767,207.545631631587,156.69342626668,154.203943146022,124.111989067106,184.116534212086,173.800424712588,175.847974993632,259.16600178549,259.185322548397,219.770418112397,278.649662851462,224.471235536369,207.641608585345,358.430501665115,262.755210697203,386.935520897808
"1268","XM_022457494.1","XM_022457494.1 PREDICTED: Crassostrea virginica coiled-coil domain-containing protein 137-like (LOC111118168), mRNA"," coiled-coil domain-containing protein 137-like (LOC111118168), mRNA","LOC111118168",35.6889816764166,-5.12581414360674,2.72107845275697,-1.88374360849954,0.0595996646463896,0.272942601488328,0,23.7564017356399,21.741168257012,21.4385228683936,0,41.7998546437162,29.2184721786623,52.8324616877588,25.2779935961548,31.7353774717326,29.654604451158,51.6109261467175,40.7337465070986,59.6890347497777,39.1889772842951,69.5908708498075,93.4477693541838,46.4555355359537,42.1372660897332,0,0,56.3823261046248,28.516069377991,51.3281813435867
"2641","XM_022470765.1","XM_022470765.1 PREDICTED: Crassostrea virginica uncharacterized LOC111126254 (LOC111126254), mRNA"," uncharacterized LOC111126254 (LOC111126254), mRNA","LOC111126254",74.3419335535256,-0.971495014765126,0.515628315354652,-1.88409942944449,0.0595515274035603,0.272942601488328,67.3937312234232,49.8884436448439,76.999970910251,49.3086025973053,62.8640730371372,74.4037412658149,67.8622579633446,66.5551790092546,61.1993529170063,76.3632520413567,78.2881557510572,35.6361156727335,63.5446445510739,95.6780115842025,88.426410282512,85.5887721945908,77.5792802185677,106.311706322663,92.4301320678019,72.4100759794739,75.50603948558,78.5325256457274,79.4376218386893,101.998309080204
"1427","XM_022458911.1","XM_022458911.1 PREDICTED: Crassostrea virginica ubiquitin-conjugating enzyme E2 S-like (LOC111119090), mRNA"," ubiquitin-conjugating enzyme E2 S-like (LOC111119090), mRNA","LOC111119090",184.184779508228,-0.71401707473215,0.379466541537395,-1.88163381108473,0.0598857522127991,0.273991574885988,177.470158888348,172.23391258339,161.246997906173,224.032563974713,166.073745187661,174.723392410734,185.678678038596,162.614200259725,150.337540861342,163.635540088621,151.831574789929,148.688620565543,221.591580998617,190.478243245614,158.765600279965,213.571982952858,171.027049572752,258.185572497897,146.800797990038,155.164448527444,185.933622233241,209.420068388606,184.675496924132,286.253319031541
"227","XM_022434069.1","XM_022434069.1 PREDICTED: Crassostrea virginica mucin-2-like (LOC111101544), transcript variant X1, mRNA"," mucin-2-like (LOC111101544), transcript variant X1, mRNA","LOC111101544",281.422402595912,2.99694067062263,1.59392710501962,1.8802244225502,0.0600774984682974,0.274607328869363,400.992700779368,342.092184993215,414.893960904647,429.842383511292,326.517871894384,516.646203396332,147.977423614515,404.134025118051,283.379612420051,369.915493654884,398.557883823564,291.233083256478,309.57647345395,320.38967181866,341.647494273342,145.580902237528,74.0529492995419,159.020871642303,172.626864303101,354.809372299422,244.450802834565,123.839751979801,181.959680792895,0
"1820","XM_022462114.1","XM_022462114.1 PREDICTED: Crassostrea virginica S-adenosylmethionine synthase-like (LOC111121024), mRNA"," S-adenosylmethionine synthase-like (LOC111121024), mRNA","LOC111121024",163.706957237126,0.762781325465428,0.405839992180828,1.87951246836601,0.0601745526673964,0.274789497161761,184.20953201069,169.858272409826,184.799930184602,206.881745679998,160.444126706723,205.655284847084,146.092360893311,161.92806439365,130.381230127535,128.924970978914,145.900653899697,122.883157492185,114.054490219876,151.855926642817,169.818901565279,197.574081608074,97.8556830029661,159.020871642303,169.908331006989,179.990760291835,193.484226181799,171.160632817611,167.02269207109,209.261047016161
"2037","XM_022463855.1","XM_022463855.1 PREDICTED: Crassostrea virginica activating transcription factor 7-interacting protein 1-like (LOC111122219), transcript variant X2, mRNA"," activating transcription factor 7-interacting protein 1-like (LOC111122219), transcript variant X2, mRNA","LOC111122219",261.80639995063,0.97637652250023,0.519626770651846,1.8789958055383,0.0602450659509215,0.274850234404774,285.300128845825,250.630038311001,326.117523855181,287.276206436475,334.024029868968,168.035415667739,242.230559674716,291.607743081785,308.657606016206,213.222067388204,202.837494445921,261.741125458353,265.584027226283,278.256235524699,237.143554848555,251.167051113098,272.409063494743,316.254991917839,210.686330448666,305.15674877064,384.136975882888,179.215250832557,268.865796992487,142.797632712286
"1719","XM_022461486.1","XM_022461486.1 PREDICTED: Crassostrea virginica 26S proteasome regulatory subunit 6A-B (LOC111120628), mRNA"," 26S proteasome regulatory subunit 6A-B (LOC111120628), mRNA","LOC111120628",212.630387336925,0.531888666905317,0.283217423585182,1.87802240473861,0.0603781001774033,0.275195819024901,259.465865210179,199.553774579376,222.846974634373,241.183382269428,237.382245946205,198.131311011215,238.460434232308,202.410080492063,206.215210916,222.147642302128,196.906573555689,207.672536161792,228.108980439752,191.356023168405,174.84312942224,221.570933625249,211.579855141548,196.54265034442,258.260663130623,209.989220340474,195.371877168938,190.290350603109,170.417462235137,222.422119155543
"4208","XM_022486896.1","XM_022486896.1 PREDICTED: Crassostrea virginica profilin-like (LOC111136212), mRNA"," profilin-like (LOC111136212), mRNA","LOC111136212",1166.18020209141,0.485430790331516,0.258577097282412,1.87731549094365,0.0604748663124792,0.275375599777393,1165.91155016522,1140.30728331072,1176.74073191078,1386.00050344165,1152.19524909857,1512.31874100965,1037.72702802281,1219.2634340149,1184.07443687251,1339.82796763471,1238.37628188036,1322.22277461591,1033.00781142002,1215.72519306533,1294.24109595313,955.074710283565,848.964168755463,978.24637330518,1317.12938196618,1172.00880121063,1082.5678411245,1201.14491147888,1163.72721223516,851.521367417964
"4255","XM_022487398.1","XM_022487398.1 PREDICTED: Crassostrea virginica protein SCO1 homolog, mitochondrial-like (LOC111136505), mRNA"," protein SCO1 homolog, mitochondrial-like (LOC111136505), mRNA","LOC111136505",61.0034390815318,-0.792658258853082,0.424107923544283,-1.86900129624746,0.0616226340379831,0.280336301059158,62.9008158085283,64.1422846862279,62.5058587389096,57.8840117446628,63.8023427839602,58.5197965012027,45.2415053088964,46.6572388930857,53.2168286234837,56.5286411215238,74.7296032169182,70.0433997705452,73.3207437127776,61.4445945953594,50.2422785696091,56.7925497739808,87.2766902458887,55.389292369791,57.0891992183483,66.2034980383761,44.3597981977783,65.4437713714395,65.8585411825031,64.4892534829679
"3320","XM_022477736.1","XM_022477736.1 PREDICTED: Crassostrea virginica mammalian ependymin-related protein 1-like (LOC111130577), transcript variant X2, mRNA"," mammalian ependymin-related protein 1-like (LOC111130577), transcript variant X2, mRNA","LOC111130577",321.85820519629,0.818888537825639,0.438532004410881,1.86734042119851,0.0618540640803947,0.281122917542305,272.944611454864,367.036406815637,327.02340586589,376.246076340308,448.492938981367,394.590627836681,312.920411719867,308.761139733655,373.848221079973,335.204924545176,370.089463550452,348.988167277804,236.255729741172,254.556177609346,282.361605561203,263.165477121686,224.803596087895,219.770418112397,445.839460562339,254.469695585008,235.012547898868,462.13370860755,258.681486500347,351.400626121478
"1983","XM_022463353.1","XM_022463353.1 PREDICTED: Crassostrea virginica sodium/calcium exchanger 3-like (LOC111121880), transcript variant X1, mRNA"," sodium/calcium exchanger 3-like (LOC111121880), transcript variant X1, mRNA","LOC111121880",295.422273796354,1.320627016169,0.708997908562084,1.86266701244205,0.0625091297447805,0.283831625041518,339.215113824564,300.518481955845,357.82339422999,308.714729304868,279.604384553237,549.250090018431,234.6903087899,419.229014171696,333.935599612361,288.593588883569,336.876306565155,335.471019953664,171.081735329814,278.256235524699,365.763787986754,255.966421516533,162.211222275187,216.196915378862,248.745796594232,364.119239211069,205.753957598206,220.495168159158,376.140534176358,141.481525498348
"1261","XM_022457444.1","XM_022457444.1 PREDICTED: Crassostrea virginica uncharacterized LOC111118128 (LOC111118128), mRNA"," uncharacterized LOC111118128 (LOC111118128), mRNA","LOC111118128",143.535845661901,-0.634134796573337,0.340920416765624,-1.86006694051794,0.0628760557539344,0.284422384031922,134.787462446846,136.59930997993,133.164655574199,120.055728063004,125.728146074274,127.071558116897,151.747549056923,127.621271089911,115.746602256077,127.933240432922,125.73552287291,133.942641666481,179.228484631234,179.944884172124,163.789828136926,127.183315691028,167.500718653726,178.675136676745,183.500997487548,114.821691910309,152.8997299583,163.106014802665,117.459047676011,156.616758458636
