"","Cgigas_KEGG_IDs","Cgigas_PathwayID","Pathway_Description","Pathway_gene_list","Pathway_gene_count","gene_IDs","Gene_name"
"99","crg:105340762","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105340762","pre-mRNA-processing factor 40 homolog B isoform X1"
"100","crg:105341026","crg03050","Proteasome","105327391/105346293/105326796/105343419/105348466/105334244/105318528/105339979/105343011/105326861/105332852/105341026",12,"105341026","26S proteasome non-ATPase regulatory subunit 13"
"101","crg:105341248","crg00190","Oxidative phosphorylation","105333395/105346116/105341417/105333576/105332292/105332067/105326432/105344651/105319097/105330603/105341248/105321030/105329525/105347858/105345750/105347217/105324755/105345448/105319696",19,"105341248","succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial"
"102","crg:105341248","crg01200","Carbon metabolism","105319941/105330845/105338798/105333137/105335180/105343888/105331916/105318268/105338126/105339502/105341248/105347640/105328869/105336766/105340512/105326324/105347662/105338756/105317497/105330868",20,"105341248","succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial"
"103","crg:105341248","crg00020","Citrate cycle (TCA cycle)","105319941/105338798/105333137/105343888/105326107/105339502/105341248/105328869/105326324/105338756/105317497",11,"105341248","succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial"
"104","crg:105341417","crg00190","Oxidative phosphorylation","105333395/105346116/105341417/105333576/105332292/105332067/105326432/105344651/105319097/105330603/105341248/105321030/105329525/105347858/105345750/105347217/105324755/105345448/105319696",19,"105341417","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13"
"105","crg:105341528","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105341528","heterogeneous nuclear ribonucleoprotein C-like 3"
"106","crg:105343011","crg03050","Proteasome","105327391/105346293/105326796/105343419/105348466/105334244/105318528/105339979/105343011/105326861/105332852/105341026",12,"105343011","26S proteasome regulatory subunit 10B"
"107","crg:105343163","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105343163","pre-mRNA-processing factor 19"
"108","crg:105343416","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105343416","U4/U6 small nuclear ribonucleoprotein Prp4"
"109","crg:105343419","crg03050","Proteasome","105327391/105346293/105326796/105343419/105348466/105334244/105318528/105339979/105343011/105326861/105332852/105341026",12,"105343419","proteasome subunit beta type-1"
"110","crg:105343888","crg00620","Pyruvate metabolism","105333137/105327683/105343888/105326107/105339502/105338756/105317497/105330868",8,"105343888","malate dehydrogenase, cytoplasmic"
"111","crg:105343888","crg00020","Citrate cycle (TCA cycle)","105319941/105338798/105333137/105343888/105326107/105339502/105341248/105328869/105326324/105338756/105317497",11,"105343888","malate dehydrogenase, cytoplasmic"
"112","crg:105343888","crg01200","Carbon metabolism","105319941/105330845/105338798/105333137/105335180/105343888/105331916/105318268/105338126/105339502/105341248/105347640/105328869/105336766/105340512/105326324/105347662/105338756/105317497/105330868",20,"105343888","malate dehydrogenase, cytoplasmic"
"113","crg:105344505","crg04141","Protein processing in endoplasmic reticulum","105334865/105332358/105317402/105326153/105346081/105328588/105337599/105346120/105333050/105318855/105348304/105348305/105334510/105334234/105345701/105340656/105344505/105328488/105336785",19,"105344505","uncharacterized protein LOC105344505 precursor"
"114","crg:105344651","crg00190","Oxidative phosphorylation","105333395/105346116/105341417/105333576/105332292/105332067/105326432/105344651/105319097/105330603/105341248/105321030/105329525/105347858/105345750/105347217/105324755/105345448/105319696",19,"105344651","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial"
"115","crg:105345448","crg00190","Oxidative phosphorylation","105333395/105346116/105341417/105333576/105332292/105332067/105326432/105344651/105319097/105330603/105341248/105321030/105329525/105347858/105345750/105347217/105324755/105345448/105319696",19,"105345448","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7"
"116","crg:105345480","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105345480","probable ATP-dependent RNA helicase DDX46"
"117","crg:105345701","crg04141","Protein processing in endoplasmic reticulum","105334865/105332358/105317402/105326153/105346081/105328588/105337599/105346120/105333050/105318855/105348304/105348305/105334510/105334234/105345701/105340656/105344505/105328488/105336785",19,"105345701","translocon-associated protein subunit gamma"
"118","crg:105345750","crg00190","Oxidative phosphorylation","105333395/105346116/105341417/105333576/105332292/105332067/105326432/105344651/105319097/105330603/105341248/105321030/105329525/105347858/105345750/105347217/105324755/105345448/105319696",19,"105345750","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial"
"119","crg:105346081","crg04141","Protein processing in endoplasmic reticulum","105334865/105332358/105317402/105326153/105346081/105328588/105337599/105346120/105333050/105318855/105348304/105348305/105334510/105334234/105345701/105340656/105344505/105328488/105336785",19,"105346081","protein transport protein Sec61 subunit beta isoform X1"
"120","crg:105346116","crg00190","Oxidative phosphorylation","105333395/105346116/105341417/105333576/105332292/105332067/105326432/105344651/105319097/105330603/105341248/105321030/105329525/105347858/105345750/105347217/105324755/105345448/105319696",19,"105346116","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial"
"121","crg:105346120","crg04141","Protein processing in endoplasmic reticulum","105334865/105332358/105317402/105326153/105346081/105328588/105337599/105346120/105333050/105318855/105348304/105348305/105334510/105334234/105345701/105340656/105344505/105328488/105336785",19,"105346120","dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit"
"122","crg:105346162","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105346162","small nuclear ribonucleoprotein Sm D2"
"123","crg:105346293","crg03050","Proteasome","105327391/105346293/105326796/105343419/105348466/105334244/105318528/105339979/105343011/105326861/105332852/105341026",12,"105346293","26S proteasome non-ATPase regulatory subunit 8"
"124","crg:105347185","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105347185","splicing factor 3A subunit 1"
"125","crg:105347217","crg00190","Oxidative phosphorylation","105333395/105346116/105341417/105333576/105332292/105332067/105326432/105344651/105319097/105330603/105341248/105321030/105329525/105347858/105345750/105347217/105324755/105345448/105319696",19,"105347217","cytochrome c oxidase subunit 4 isoform 1, mitochondrial"
"126","crg:105347640","crg00010","Glycolysis / Gluconeogenesis","105330845/105327683/105326107/105338126/105339502/105347640/105340512/105347662/105338756/105317497/105330868",11,"105347640","probable phosphoglycerate mutase"
"127","crg:105347640","crg01200","Carbon metabolism","105319941/105330845/105338798/105333137/105335180/105343888/105331916/105318268/105338126/105339502/105341248/105347640/105328869/105336766/105340512/105326324/105347662/105338756/105317497/105330868",20,"105347640","probable phosphoglycerate mutase"
"128","crg:105347662","crg00010","Glycolysis / Gluconeogenesis","105330845/105327683/105326107/105338126/105339502/105347640/105340512/105347662/105338756/105317497/105330868",11,"105347662","triosephosphate isomerase"
"129","crg:105347662","crg01200","Carbon metabolism","105319941/105330845/105338798/105333137/105335180/105343888/105331916/105318268/105338126/105339502/105341248/105347640/105328869/105336766/105340512/105326324/105347662/105338756/105317497/105330868",20,"105347662","triosephosphate isomerase"
"130","crg:105347858","crg00190","Oxidative phosphorylation","105333395/105346116/105341417/105333576/105332292/105332067/105326432/105344651/105319097/105330603/105341248/105321030/105329525/105347858/105345750/105347217/105324755/105345448/105319696",19,"105347858","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial"
"131","crg:105348304","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105348304","heat shock protein 68"
"132","crg:105348304","crg04141","Protein processing in endoplasmic reticulum","105334865/105332358/105317402/105326153/105346081/105328588/105337599/105346120/105333050/105318855/105348304/105348305/105334510/105334234/105345701/105340656/105344505/105328488/105336785",19,"105348304","heat shock protein 68"
"133","crg:105348305","crg04141","Protein processing in endoplasmic reticulum","105334865/105332358/105317402/105326153/105346081/105328588/105337599/105346120/105333050/105318855/105348304/105348305/105334510/105334234/105345701/105340656/105344505/105328488/105336785",19,"105348305","heat shock protein 68-like"
"134","crg:105348305","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105348305","heat shock protein 68-like"
"135","crg:105348466","crg03050","Proteasome","105327391/105346293/105326796/105343419/105348466/105334244/105318528/105339979/105343011/105326861/105332852/105341026",12,"105348466","proteasome maturation protein"
"136","crg:105348805","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105348805","NHP2-like protein 1"
