"Day","moduleColor","GO_term","GO_ID","ontology","pvalue","Gene_count","Gene_ratio","Transcript_ID","Protein_name","KEGG_ID"
"Day18","green","peptidase activity","GO:0008233","MF",0.00177444377227991,11,0.00909090909090909,"XM_022487258.1"," gamma-glutamyltranspeptidase 1-like","crg:105346832"
"Day18","green","peptidase activity","GO:0008233","MF",0.00177444377227991,11,0.00909090909090909,"XM_022441013.1"," mitochondrial-processing peptidase subunit beta-like","crg:105348562"
"Day18","green","peptidase activity","GO:0008233","MF",0.00177444377227991,11,0.00909090909090909,"XM_022467545.1"," snake venom metalloproteinase ACLH-like","crg:105327182"
"Day18","green","peptidase activity","GO:0008233","MF",0.00177444377227991,11,0.00909090909090909,"XM_022482785.1"," sonic hedgehog protein-like","crg:105317164"
"Day18","green","peptidase activity","GO:0008233","MF",0.00177444377227991,11,0.00909090909090909,"XM_022437244.1"," ubiquitin carboxyl-terminal hydrolase 47-like","crg:105317114"
"Day18","green","unfolded protein binding","GO:0051082","MF",0.00223262306961377,3,0.0566037735849057,"XM_022488715.1"," prefoldin subunit 4-like","crg:105331359"
"Day18","green","unfolded protein binding","GO:0051082","MF",0.00223262306961377,3,0.0566037735849057,"XM_022455622.1"," serine/threonine-protein kinase greatwall-like","crg:105321199"
"Day18","green","unfolded protein binding","GO:0051082","MF",0.00223262306961377,3,0.0566037735849057,"XM_022456131.1"," serine/threonine-protein kinase greatwall-like","crg:105321199"
"Day18","green","rRNA binding","GO:0019843","MF",0.00308669227466249,2,0.2,"XM_022472493.1"," 60S ribosomal protein L9-like","crg:105348361"
"Day18","green","rRNA binding","GO:0019843","MF",0.00308669227466249,2,0.2,"XM_022465789.1"," 60S ribosomal protein L9-like","crg:105348361"
"Day18","green","oxidoreductase activity","GO:0016491","MF",0.00507724932168899,14,0.0104633781763827,"XM_022460698.1"," 17-beta-hydroxysteroid dehydrogenase 14-like","crg:105325890"
"Day18","green","oxidoreductase activity","GO:0016491","MF",0.00507724932168899,14,0.0104633781763827,"XM_022471841.1"," cytochrome b-c1 complex subunit 8-like","crg:105343627"
"Day18","green","oxidoreductase activity","GO:0016491","MF",0.00507724932168899,14,0.0104633781763827,"XM_022450308.1"," cytochrome c-like","crg:105344150"
"Day18","green","oxidoreductase activity","GO:0016491","MF",0.00507724932168899,14,0.0104633781763827,"XM_022486812.1"," cytochrome c oxidase subunit 4 isoform 1, mitochondrial-like","crg:105347217"
"Day18","green","oxidoreductase activity","GO:0016491","MF",0.00507724932168899,14,0.0104633781763827,"XM_022457734.1"," cytochrome c oxidase subunit 5B, mitochondrial-like","crg:105318401;crg:105341320"
"Day18","green","oxidoreductase activity","GO:0016491","MF",0.00507724932168899,14,0.0104633781763827,"XM_022488845.1"," cytochrome c1-2, heme protein, mitochondrial-like","crg:105332292"
"Day18","green","oxidoreductase activity","GO:0016491","MF",0.00507724932168899,14,0.0104633781763827,"XM_022478652.1"," glutaredoxin-C6-like","crg:105323394;crg:105341328"
"Day18","green","oxidoreductase activity","GO:0016491","MF",0.00507724932168899,14,0.0104633781763827,"XM_022462647.1"," glutaryl-CoA dehydrogenase, mitochondrial-like","crg:105321774"
"Day18","green","oxidoreductase activity","GO:0016491","MF",0.00507724932168899,14,0.0104633781763827,"XM_022477509.1"," glutathione peroxidase 2-like","crg:105345880"
"Day18","green","oxidoreductase activity","GO:0016491","MF",0.00507724932168899,14,0.0104633781763827,"XM_022434368.1"," NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial-like","crg:105328413"
"Day18","green","oxidoreductase activity","GO:0016491","MF",0.00507724932168899,14,0.0104633781763827,"XM_022478000.1"," peptidylglycine alpha-hydroxylating monooxygenase-like","crg:105325835"
"Day18","green","oxidoreductase activity","GO:0016491","MF",0.00507724932168899,14,0.0104633781763827,"XM_022477733.1"," peptidylglycine alpha-hydroxylating monooxygenase-like","crg:105325835"
"Day18","green","oxidoreductase activity","GO:0016491","MF",0.00507724932168899,14,0.0104633781763827,"XM_022476300.1"," probable peptidylglycine alpha-hydroxylating monooxygenase 1","crg:105325836"
"Day18","green","oxidoreductase activity","GO:0016491","MF",0.00507724932168899,14,0.0104633781763827,"XM_022444311.1"," prostaglandin reductase 1-like","crg:105333322;crg:105332331"
"Day18","green","structural molecule activity","GO:0005198","MF",0.0085559029572876,3,0.0167597765363128,"XM_022459895.1"," band 4.1-like protein 2","crg:105334259"
"Day18","green","structural molecule activity","GO:0005198","MF",0.0085559029572876,3,0.0167597765363128,"XM_022462019.1"," ragulator complex protein LAMTOR2-like","crg:105344615;crg:105347446"
"Day18","green","structural molecule activity","GO:0005198","MF",0.0085559029572876,3,0.0167597765363128,"XM_022469954.1"," uncharacterized","crg:105331104"
"Day18","green","mRNA binding","GO:0003729","MF",0.0143603527146252,2,0.0476190476190476,"XM_022461504.1"," luc7-like protein 3","crg:105339846"
"Day18","green","mRNA binding","GO:0003729","MF",0.0143603527146252,2,0.0476190476190476,"XM_022449232.1"," splicing factor 3B subunit 1-like","crg:105333111"
"Day18","red","vacuolar transport","GO:0007034","BP",1.08536949647383e-07,5,0.208333333333333,"XM_022477375.1"," charged multivesicular body protein 1a-like","crg:105321861"
"Day18","red","vacuolar transport","GO:0007034","BP",1.08536949647383e-07,5,0.208333333333333,"XM_022437024.1"," charged multivesicular body protein 1b-like","crg:105330715"
"Day18","red","vacuolar transport","GO:0007034","BP",1.08536949647383e-07,5,0.208333333333333,"XM_022439014.1"," charged multivesicular body protein 2a-like","crg:105320076"
"Day18","red","vacuolar transport","GO:0007034","BP",1.08536949647383e-07,5,0.208333333333333,"XM_022490052.1"," charged multivesicular body protein 4b-like","crg:105323904"
"Day18","red","vacuolar transport","GO:0007034","BP",1.08536949647383e-07,5,0.208333333333333,"XM_022461751.1"," charged multivesicular body protein 5-like","crg:105321025"
"Day18","red","transport","GO:0006810","BP",0.000836411898640644,6,0.0133928571428571,"XM_022478882.1"," epididymal secretory protein E1-like","crg:105340690"
"Day18","red","transport","GO:0006810","BP",0.000836411898640644,6,0.0133928571428571,"XM_022461620.1"," GTP-binding protein SAR1-like","crg:105341091"
"Day18","red","transport","GO:0006810","BP",0.000836411898640644,6,0.0133928571428571,"XM_022439876.1"," IST1 homolog","crg:105325264"
"Day18","red","transport","GO:0006810","BP",0.000836411898640644,6,0.0133928571428571,"XM_022444338.1"," protein transport protein Sec61 subunit alpha","crg:105317754"
"Day18","red","transport","GO:0006810","BP",0.000836411898640644,6,0.0133928571428571,"XM_022475679.1"," secretory carrier-associated membrane protein 1-like","crg:105338696"
"Day18","red","transport","GO:0006810","BP",0.000836411898640644,6,0.0133928571428571,"XM_022438331.1"," soma ferritin-like","crg:105332180"
"Day18","red","protein maturation","GO:0051604","BP",0.00155470434152798,3,0.0454545454545455,"XM_022477700.1"," MIP18 family protein FAM96A-like","crg:105332540"
"Day18","red","protein maturation","GO:0051604","BP",0.00155470434152798,3,0.0454545454545455,"XM_022441849.1"," mitochondrial inner membrane protease subunit 2-like","crg:105348945"
"Day18","red","protein maturation","GO:0051604","BP",0.00155470434152798,3,0.0454545454545455,"XM_022476536.1"," presenilin-1-like","crg:105337858"
"Day18","red","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00421405321868648,16,0.00597683974598431,"XM_022457281.1"," calcium homeostasis endoplasmic reticulum protein-like","crg:105348084"
"Day18","red","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00421405321868648,16,0.00597683974598431,"XM_022470031.1"," carnosine synthase 1-like","crg:105324334;crg:105317679;crg:105346080"
"Day18","red","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00421405321868648,16,0.00597683974598431,"XM_022484104.1"," homeobox protein MSX-3-like","crg:105337590"
"Day18","red","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00421405321868648,16,0.00597683974598431,"XM_022457391.1"," interferon regulatory factor 1-like","crg:105343805"
"Day18","red","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00421405321868648,16,0.00597683974598431,"XM_022484235.1"," max dimerization protein 1-like","crg:105330195"
"Day18","red","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00421405321868648,16,0.00597683974598431,"XM_022441849.1"," mitochondrial inner membrane protease subunit 2-like","crg:105348945"
"Day18","red","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00421405321868648,16,0.00597683974598431,"XM_022488973.1"," protein giant-like","crg:105345813"
"Day18","red","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00421405321868648,16,0.00597683974598431,"XM_022479376.1"," proto-oncogene c-Fos-like","crg:105337016"
"Day18","red","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00421405321868648,16,0.00597683974598431,"XM_022479299.1"," proto-oncogene c-Fos-like","crg:105337016"
"Day18","red","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00421405321868648,16,0.00597683974598431,"XM_022476749.1"," putative transcription factor p65 homolog","crg:105319044"
"Day18","red","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00421405321868648,16,0.00597683974598431,"XM_022460866.1"," transcription factor AP-1-like","crg:105341654"
"Day18","red","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00421405321868648,16,0.00597683974598431,"XM_022430595.1"," transcription factor HES-4-like","crg:105348555"
"Day18","red","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00421405321868648,16,0.00597683974598431,"XM_022454008.1"," transcription initiation factor IIA subunit 2-like","crg:105329686"
"Day18","red","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00421405321868648,16,0.00597683974598431,"XM_022453385.1"," transcription initiation factor TFIID subunit 11-like","crg:105331189"
"Day18","red","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00421405321868648,16,0.00597683974598431,"XM_022489746.1"," TSC22 domain family protein 1-like","crg:105327283"
"Day18","red","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00421405321868648,16,0.00597683974598431,"XM_022470765.1"," uncharacterized","crg:105324288"
"Day18","red","vesicle-mediated transport","GO:0016192","BP",0.00473768271437702,6,0.0102739726027397,"XM_022454597.1"," clathrin light chain B-like","crg:105342463"
"Day18","red","vesicle-mediated transport","GO:0016192","BP",0.00473768271437702,6,0.0102739726027397,"XM_022485784.1"," clathrin light chain B-like","crg:105342463"
"Day18","red","vesicle-mediated transport","GO:0016192","BP",0.00473768271437702,6,0.0102739726027397,"XM_022478354.1"," EH domain-containing protein 3-like","crg:105343266"
"Day18","red","vesicle-mediated transport","GO:0016192","BP",0.00473768271437702,6,0.0102739726027397,"XM_022433579.1"," synaptobrevin homolog YKT6-like","crg:105322995"
"Day18","red","vesicle-mediated transport","GO:0016192","BP",0.00473768271437702,6,0.0102739726027397,"XM_022468626.1"," vesicle-associated membrane protein 7-like","crg:105339149"
"Day18","red","vesicle-mediated transport","GO:0016192","BP",0.00473768271437702,6,0.0102739726027397,"XM_022436313.1"," vesicle transport protein SFT2B-like","crg:105336923"
"Day18","red","mitochondrion organization","GO:0007005","BP",0.00983597313552527,3,0.0196078431372549,"XM_022441849.1"," mitochondrial inner membrane protease subunit 2-like","crg:105348945"
"Day18","red","mitochondrion organization","GO:0007005","BP",0.00983597313552527,3,0.0196078431372549,"XM_022471166.1"," uncharacterized","crg:105321887"
"Day18","red","mitochondrion organization","GO:0007005","BP",0.00983597313552527,3,0.0196078431372549,"XM_022470127.1"," uncharacterized","crg:105321887"
"Day18","red","biosynthetic process","GO:0009058","BP",0.0170685821921255,16,0.00529450694904037,"XM_022483250.1"," beta-1,3-galactosyltransferase brn-like","crg:105331369"
"Day18","red","biosynthetic process","GO:0009058","BP",0.0170685821921255,16,0.00529450694904037,"XM_022470031.1"," carnosine synthase 1-like","crg:105324334;crg:105317679;crg:105346080"
"Day18","red","biosynthetic process","GO:0009058","BP",0.0170685821921255,16,0.00529450694904037,"XM_022484104.1"," homeobox protein MSX-3-like","crg:105337590"
"Day18","red","biosynthetic process","GO:0009058","BP",0.0170685821921255,16,0.00529450694904037,"XM_022457391.1"," interferon regulatory factor 1-like","crg:105343805"
"Day18","red","biosynthetic process","GO:0009058","BP",0.0170685821921255,16,0.00529450694904037,"XM_022484235.1"," max dimerization protein 1-like","crg:105330195"
"Day18","red","biosynthetic process","GO:0009058","BP",0.0170685821921255,16,0.00529450694904037,"XM_022475581.1"," NADH-quinone oxidoreductase subunit B 2-like","crg:105332217"
"Day18","red","biosynthetic process","GO:0009058","BP",0.0170685821921255,16,0.00529450694904037,"XM_022488973.1"," protein giant-like","crg:105345813"
"Day18","red","biosynthetic process","GO:0009058","BP",0.0170685821921255,16,0.00529450694904037,"XM_022479299.1"," proto-oncogene c-Fos-like","crg:105337016"
"Day18","red","biosynthetic process","GO:0009058","BP",0.0170685821921255,16,0.00529450694904037,"XM_022479376.1"," proto-oncogene c-Fos-like","crg:105337016"
"Day18","red","biosynthetic process","GO:0009058","BP",0.0170685821921255,16,0.00529450694904037,"XM_022476749.1"," putative transcription factor p65 homolog","crg:105319044"
"Day18","red","biosynthetic process","GO:0009058","BP",0.0170685821921255,16,0.00529450694904037,"XM_022460866.1"," transcription factor AP-1-like","crg:105341654"
"Day18","red","biosynthetic process","GO:0009058","BP",0.0170685821921255,16,0.00529450694904037,"XM_022430595.1"," transcription factor HES-4-like","crg:105348555"
"Day18","red","biosynthetic process","GO:0009058","BP",0.0170685821921255,16,0.00529450694904037,"XM_022454008.1"," transcription initiation factor IIA subunit 2-like","crg:105329686"
"Day18","red","biosynthetic process","GO:0009058","BP",0.0170685821921255,16,0.00529450694904037,"XM_022453385.1"," transcription initiation factor TFIID subunit 11-like","crg:105331189"
"Day18","red","biosynthetic process","GO:0009058","BP",0.0170685821921255,16,0.00529450694904037,"XM_022489746.1"," TSC22 domain family protein 1-like","crg:105327283"
"Day18","red","biosynthetic process","GO:0009058","BP",0.0170685821921255,16,0.00529450694904037,"XM_022470765.1"," uncharacterized","crg:105324288"
"Day18","red","protein targeting","GO:0006605","BP",0.0170957744271582,2,0.0425531914893617,"XM_022441849.1"," mitochondrial inner membrane protease subunit 2-like","crg:105348945"
"Day18","red","protein targeting","GO:0006605","BP",0.0170957744271582,2,0.0425531914893617,"XR_002638562.1"," signal recognition particle receptor subunit alpha-like","crg:105325007"
"Day18","red","GTPase activity","GO:0003924","MF",0.000388096145052158,8,0.0183066361556064,"XM_022479343.1"," elongation factor 2-like","crg:105322413;crg:105343807"
"Day18","red","GTPase activity","GO:0003924","MF",0.000388096145052158,8,0.0183066361556064,"XM_022468645.1"," ras-related protein Rab-5B-like","crg:105327336"
"Day18","red","GTPase activity","GO:0003924","MF",0.000388096145052158,8,0.0183066361556064,"XM_022469089.1"," ras-related protein Rab-9A-like","crg:105336376"
"Day18","red","GTPase activity","GO:0003924","MF",0.000388096145052158,8,0.0183066361556064,"XM_022433242.1"," ras-related protein Rab6","crg:105339655"
"Day18","red","GTPase activity","GO:0003924","MF",0.000388096145052158,8,0.0183066361556064,"XM_022445998.1"," ras-related protein rab7","crg:105332531;crg:105347620"
"Day18","red","GTPase activity","GO:0003924","MF",0.000388096145052158,8,0.0183066361556064,"XM_022449624.1"," ras-related protein Ral-A-like","crg:105325395"
"Day18","red","GTPase activity","GO:0003924","MF",0.000388096145052158,8,0.0183066361556064,"XM_022477057.1"," rho-related GTP-binding protein RhoJ-like","crg:105328482"
"Day18","red","GTPase activity","GO:0003924","MF",0.000388096145052158,8,0.0183066361556064,"XR_002638562.1"," signal recognition particle receptor subunit alpha-like","crg:105325007"
"Day18","red","DNA-binding transcription factor activity","GO:0003700","MF",0.00371452656573283,7,0.0098314606741573,"XM_022457391.1"," interferon regulatory factor 1-like","crg:105343805"
"Day18","red","DNA-binding transcription factor activity","GO:0003700","MF",0.00371452656573283,7,0.0098314606741573,"XM_022488973.1"," protein giant-like","crg:105345813"
"Day18","red","DNA-binding transcription factor activity","GO:0003700","MF",0.00371452656573283,7,0.0098314606741573,"XM_022479376.1"," proto-oncogene c-Fos-like","crg:105337016"
"Day18","red","DNA-binding transcription factor activity","GO:0003700","MF",0.00371452656573283,7,0.0098314606741573,"XM_022479299.1"," proto-oncogene c-Fos-like","crg:105337016"
"Day18","red","DNA-binding transcription factor activity","GO:0003700","MF",0.00371452656573283,7,0.0098314606741573,"XM_022476749.1"," putative transcription factor p65 homolog","crg:105319044"
"Day18","red","DNA-binding transcription factor activity","GO:0003700","MF",0.00371452656573283,7,0.0098314606741573,"XM_022460866.1"," transcription factor AP-1-like","crg:105341654"
"Day18","red","DNA-binding transcription factor activity","GO:0003700","MF",0.00371452656573283,7,0.0098314606741573,"XM_022489746.1"," TSC22 domain family protein 1-like","crg:105327283"
"Day18","red","translation factor activity, RNA binding","GO:0008135","MF",0.0246279856229707,2,0.0303030303030303,"XM_022465190.1"," eukaryotic translation initiation factor 1-like","crg:105325620"
"Day18","red","translation factor activity, RNA binding","GO:0008135","MF",0.0246279856229707,2,0.0303030303030303,"XM_022469767.1"," eukaryotic translation initiation factor 1-like","crg:105325620"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022449532.1"," abhydrolase domain-containing protein 2-like","crg:105342923"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022444018.1"," ADP-ribosylation factor-like protein 8A","crg:105336396"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022461106.1"," annexin A4-like","crg:105349178"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022487362.1"," apoptosis-inducing factor 3-like","crg:105323732"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022473009.1"," calcium/calmodulin-dependent protein kinase type IV-like","crg:105335050;crg:105319871"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022458009.1"," cAMP-dependent protein kinase catalytic subunit","crg:105336635"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022470031.1"," carnosine synthase 1-like","crg:105324334;crg:105317679;crg:105346080"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022463457.1"," cytochrome P450 3A29-like","crg:105335480"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022478354.1"," EH domain-containing protein 3-like","crg:105343266"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022479343.1"," elongation factor 2-like","crg:105322413;crg:105343807"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022476947.1"," Golgi phosphoprotein 3 homolog sauron-like","crg:105317568"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022461620.1"," GTP-binding protein SAR1-like","crg:105341091"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022489879.1"," probable ATP-dependent RNA helicase DDX27","crg:105322125"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022489375.1"," probable ATP-dependent RNA helicase DDX41","crg:105322780"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022468645.1"," ras-related protein Rab-5B-like","crg:105327336"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022469089.1"," ras-related protein Rab-9A-like","crg:105336376"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022433242.1"," ras-related protein Rab6","crg:105339655"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022445998.1"," ras-related protein rab7","crg:105332531;crg:105347620"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022449624.1"," ras-related protein Ral-A-like","crg:105325395"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022477057.1"," rho-related GTP-binding protein RhoJ-like","crg:105328482"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022484965.1"," serine/threonine-protein kinase NLK-like","crg:105343157"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XR_002638562.1"," signal recognition particle receptor subunit alpha-like","crg:105325007"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022438331.1"," soma ferritin-like","crg:105332180"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022485612.1"," steroid 17-alpha-hydroxylase/17,20 lyase-like","crg:105348415"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022451411.1"," uncharacterized","crg:105318016"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022451412.1"," uncharacterized","crg:105318016"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022468983.1"," uncharacterized","crg:105319249;crg:105321463"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022451408.1"," uncharacterized","crg:105349105"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022462789.1"," uncharacterized","crg:105324922"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022471373.1"," uncharacterized","crg:105318016"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022456627.1"," uncharacterized","crg:105334384;crg:105334358;crg:105343550;crg:105318918"
"Day18","red","ion binding","GO:0043167","MF",0.0372244378796809,32,0.0032418194711782,"XM_022467152.1"," uncharacterized","crg:105319249;crg:105321463"
"Day18","red","structural molecule activity","GO:0005198","MF",0.0385375199084977,2,0.0111731843575419,"XM_022454597.1"," clathrin light chain B-like","crg:105342463"
"Day18","red","structural molecule activity","GO:0005198","MF",0.0385375199084977,2,0.0111731843575419,"XM_022485784.1"," clathrin light chain B-like","crg:105342463"
"Day18","red","oxidoreductase activity","GO:0016491","MF",0.0493286156935477,8,0.00597907324364723,"XM_022450524.1"," alcohol dehydrogenase-like","crg:105347952"
"Day18","red","oxidoreductase activity","GO:0016491","MF",0.0493286156935477,8,0.00597907324364723,"XM_022487362.1"," apoptosis-inducing factor 3-like","crg:105323732"
"Day18","red","oxidoreductase activity","GO:0016491","MF",0.0493286156935477,8,0.00597907324364723,"XM_022463457.1"," cytochrome P450 3A29-like","crg:105335480"
"Day18","red","oxidoreductase activity","GO:0016491","MF",0.0493286156935477,8,0.00597907324364723,"XM_022475581.1"," NADH-quinone oxidoreductase subunit B 2-like","crg:105332217"
"Day18","red","oxidoreductase activity","GO:0016491","MF",0.0493286156935477,8,0.00597907324364723,"XM_022485612.1"," steroid 17-alpha-hydroxylase/17,20 lyase-like","crg:105348415"
"Day18","red","oxidoreductase activity","GO:0016491","MF",0.0493286156935477,8,0.00597907324364723,"XM_022467152.1"," uncharacterized","crg:105319249;crg:105321463"
"Day18","red","oxidoreductase activity","GO:0016491","MF",0.0493286156935477,8,0.00597907324364723,"XM_022468983.1"," uncharacterized","crg:105319249;crg:105321463"
"Day18","red","oxidoreductase activity","GO:0016491","MF",0.0493286156935477,8,0.00597907324364723,"XM_022490240.1"," uncharacterized oxidoreductase YajO-like","crg:105344604"
"Day18","salmon","catabolic process","GO:0009056","BP",1.15520840299643e-10,22,0.0297699594046008,"XM_022488197.1"," 26S proteasome non-ATPase regulatory subunit 1-like","crg:105330688"
"Day18","salmon","catabolic process","GO:0009056","BP",1.15520840299643e-10,22,0.0297699594046008,"XM_022461486.1"," 26S proteasome regulatory subunit 6A-B","crg:105345779"
"Day18","salmon","catabolic process","GO:0009056","BP",1.15520840299643e-10,22,0.0297699594046008,"XM_022477191.1"," 26S proteasome regulatory subunit 6B","crg:105337862"
"Day18","salmon","catabolic process","GO:0009056","BP",1.15520840299643e-10,22,0.0297699594046008,"XM_022490405.1"," 26S proteasome regulatory subunit 7","crg:105338316"
"Day18","salmon","catabolic process","GO:0009056","BP",1.15520840299643e-10,22,0.0297699594046008,"XM_022465394.1"," gastric triacylglycerol lipase-like","crg:105320723"
"Day18","salmon","catabolic process","GO:0009056","BP",1.15520840299643e-10,22,0.0297699594046008,"XM_022485853.1"," glycine cleavage system H protein-like","crg:105338616"
"Day18","salmon","catabolic process","GO:0009056","BP",1.15520840299643e-10,22,0.0297699594046008,"XM_022451101.1"," hydroxyacylglutathione hydrolase, mitochondrial-like","crg:105331942"
"Day18","salmon","catabolic process","GO:0009056","BP",1.15520840299643e-10,22,0.0297699594046008,"XM_022450003.1"," peptidoglycan recognition protein-like","crg:105322522"
"Day18","salmon","catabolic process","GO:0009056","BP",1.15520840299643e-10,22,0.0297699594046008,"XM_022437713.1"," proteasome subunit alpha type-1-like","crg:105336919"
"Day18","salmon","catabolic process","GO:0009056","BP",1.15520840299643e-10,22,0.0297699594046008,"XM_022456059.1"," proteasome subunit alpha type-2-like","crg:105319167"
"Day18","salmon","catabolic process","GO:0009056","BP",1.15520840299643e-10,22,0.0297699594046008,"XM_022477503.1"," proteasome subunit alpha type-3-like","crg:105341348"
"Day18","salmon","catabolic process","GO:0009056","BP",1.15520840299643e-10,22,0.0297699594046008,"XM_022477478.1"," proteasome subunit alpha type-4-like","crg:105322442"
"Day18","salmon","catabolic process","GO:0009056","BP",1.15520840299643e-10,22,0.0297699594046008,"XM_022443829.1"," proteasome subunit alpha type-5-like","crg:105342563"
"Day18","salmon","catabolic process","GO:0009056","BP",1.15520840299643e-10,22,0.0297699594046008,"XM_022482017.1"," proteasome subunit alpha type-7-like","crg:105328653"
"Day18","salmon","catabolic process","GO:0009056","BP",1.15520840299643e-10,22,0.0297699594046008,"XM_022462079.1"," proteasome subunit beta type-2-like","crg:105346718"
"Day18","salmon","catabolic process","GO:0009056","BP",1.15520840299643e-10,22,0.0297699594046008,"XM_022453609.1"," proteasome subunit beta type-3-like","crg:105328897"
"Day18","salmon","catabolic process","GO:0009056","BP",1.15520840299643e-10,22,0.0297699594046008,"XM_022452966.1"," proteasome subunit beta type-3-like","crg:105328897"
"Day18","salmon","catabolic process","GO:0009056","BP",1.15520840299643e-10,22,0.0297699594046008,"XM_022487646.1"," proteasome subunit beta type-5-like","crg:105337965"
"Day18","salmon","catabolic process","GO:0009056","BP",1.15520840299643e-10,22,0.0297699594046008,"XM_022481852.1"," proteasome subunit beta type-6-like","crg:105318105"
"Day18","salmon","catabolic process","GO:0009056","BP",1.15520840299643e-10,22,0.0297699594046008,"XM_022487719.1"," S-formylglutathione hydrolase-like","crg:105338629"
"Day18","salmon","catabolic process","GO:0009056","BP",1.15520840299643e-10,22,0.0297699594046008,"XM_022431568.1"," S-phase kinase-associated protein 1","crg:105325178"
"Day18","salmon","catabolic process","GO:0009056","BP",1.15520840299643e-10,22,0.0297699594046008,"XM_022472653.1"," ubiquitin carboxyl-terminal hydrolase-like","crg:105337563"
"Day18","salmon","protein folding","GO:0006457","BP",2.4664470200046e-08,9,0.1125,"XM_022452963.1"," 10 kDa heat shock protein, mitochondrial-like","crg:105348624"
"Day18","salmon","protein folding","GO:0006457","BP",2.4664470200046e-08,9,0.1125,"XM_022462850.1"," calreticulin-like","crg:105322278"
"Day18","salmon","protein folding","GO:0006457","BP",2.4664470200046e-08,9,0.1125,"XM_022466076.1"," heat shock protein 75 kDa, mitochondrial-like","crg:105321567"
"Day18","salmon","protein folding","GO:0006457","BP",2.4664470200046e-08,9,0.1125,"XM_022476325.1"," heat shock protein HSP 90-beta-like","crg:105345989"
