"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A12.larva","B1.larva","B2.larva","B3.larva","B4.larva","B5.larva","B6.larva","B7.larva","B8.larva","B9.larva","B10.larva","B11.larva","B12.larva","C1.larva","C2.larva","C3.larva","C4.larva","C5.larva","C6.larva","C7.larva","C8.larva","C9.larva","C10.larva","C11.larva"
"502","XM_022487615.1",142.605417486632,-1.3431663600194,0.42057960320336,-3.19360793958889,0.0014050679852909,0.0134461087676046,122.431945055886,118.7820086782,114.141133349313,151.141586222175,168.88855442813,107.843624980788,103.678449666221,133.796493884584,154.328803008103,147.767851352755,164.879600748439,145.002125840778,180.857834491518,170.289305021425,143.692916709082,139.181741699615,222.158847898626,144.726860708164,122.333998325032,97.236387743865,120.809663176928,174.181114573216,148.690933185239,125.688238931091
"503","XM_022434135.1",26.9471889374325,5.63744935732887,1.76679549123204,3.19077640015807,0.00141891046500162,0.0135246941941821,29.2039501968167,28.5076820827679,50.7293925996948,70.747125465699,47.8517570879701,27.5879040648527,42.4139112270904,24.7008911786924,23.9475728805677,19.8346109198329,14.2342101365558,24.5766314984369,11.4054490219876,16.6778185330261,83.4021824255511,0,0,12.5072595673722,35.3409328494537,12.4131558821955,39.6406707299295,7.0477907630781,8.82640242652103,15.1352329602884
"504","XM_022450601.1",30.7098673069477,3.49747881875272,1.09595245319139,3.19126875309976,0.00141649451636952,0.0135246941941821,50.5452984175674,51.0762637316259,45.2941005354418,39.6612673065282,33.777710885626,33.439883714973,16.9655644908362,33.6206574376647,35.9213593208515,35.7022996556992,29.654604451158,44.2379366971865,43.9924462276665,37.7445366800065,33.159903855942,0,12.3421582165903,0,42.1372660897332,13.4475855390452,33.977717768511,28.1911630523124,22.4054830827072,19.7416082090718
"505","XM_022457843.1",45.7486775517423,2.31081624822481,0.725691687920575,3.18429477240715,0.00145107164320606,0.0138038577702217,40.4362387340539,28.5076820827679,44.3882185247329,32.1577843025904,50.6665663284389,69.3877587085689,77.2875715693647,71.3581300717781,78.4948222196385,38.6774912936742,46.2611829438065,36.8649472476554,19.5521983234073,57.0556949814052,41.1986684270795,20.7972717482183,35.2633091902581,16.9741379842908,51.6521326261246,72.4100759794739,44.3597981977783,36.2457810672588,35.9845637388934,51.9862349505558
"506","XM_022446098.1",181.057961858799,22.1392088038624,6.95425899335758,3.1835467768757,0.00145482604932286,0.0138122220176819,0,0,433.011601118823,0,392.19675417199,0,170.598176268964,379.433133939359,0,0,0,0,0,387.100945950764,170.823747136671,298.360860080209,345.580430064529,494.930128594584,0,173.784182350737,431.328250561376,0,352.377143028032,315.865731345149
"507","XM_022430602.1",103.587990643274,-1.06072512619863,0.333568558056062,-3.17993138316218,0.00147309929251599,0.0139581242628143,90.9815371516214,74.8326654672658,73.3764428674156,85.7540914735745,93.8269746822943,103.663639516416,89.5404792571908,109.781738571966,107.764077962555,116.032473881022,110.315128558308,124.111989067106,131.977338683,102.700250966529,104.503939424787,130.382895959984,96.0925175434532,134.899728190943,96.5079320119697,114.821691910309,86.831945408417,109.744170453645,93.6956565276848,103.972469901112
"508","XM_022457734.1",485.253649550257,0.954783350875581,0.300485328782293,3.17747077617669,0.00148565661559547,0.0140493983884264,504.329755321951,608.163884432383,548.964498489554,507.021065837509,462.566985183711,738.185433008028,506.139340643279,452.163535743286,464.316829739896,443.303554058265,521.921038340381,443.608198546786,391.043966468147,517.01237452381,469.262881840149,348.754249316277,393.185897471377,354.670146303339,536.910325982085,498.59509460152,468.137444810596,538.65257974954,470.515144736852,458.663364057435
"509","XM_022470801.1",67.106823356481,2.08348376357892,0.655951035277783,3.17627940429518,0.0014917719672803,0.0140795138129952,60.6543581010809,70.0813851201378,77.9058529209598,64.3155686051809,107.901020884638,87.779694751804,68.8047893239466,72.7304018039277,73.1731393572902,80.3301742253232,73.5434190388719,76.1875576451545,97.7609916170368,72.8557335916405,55.26650642657,44.7941237653933,14.9869064058597,16.0807623009071,97.8671986600256,63.1002090678273,71.730737511301,63.4301168677029,40.0582879357493,59.2248246272155
"510","XM_022477680.1",177.548522600493,-0.950445185632718,0.300078612676149,-3.1673206469348,0.00153850578513386,0.014492121160359,172.977243473453,150.853151021314,148.564649756249,140.422324787978,158.567587213077,187.263348803849,154.575143138729,168.103287188323,174.285113741909,211.23860629622,177.927626706948,160.976936314762,193.89263337379,186.08934363166,178.862511707808,222.370828692488,192.185035086906,185.822142143815,144.082264693927,147.923440929497,205.753957598206,199.351795869923,180.601772727276,218.473797513728
"511","XM_022474672.1",324.11579683646,1.18813290916991,0.376846253043063,3.15283195620401,0.00161694859346271,0.0152012153483266,361.679690899038,406.234469679443,413.988078893938,382.677633200826,483.208919613816,429.702505737403,217.724744299064,258.673221510196,296.683819575922,369.915493654884,360.599990126081,416.573903898506,433.40706283553,340.578610042849,353.705641130048,142.381321968572,228.329927006921,242.998185880373,294.960862628133,359.98152058367,333.170399230122,242.64536770026,245.102405844161,163.855348135296
"512","XM_022461447.1",143.183299310397,-1.13389374232435,0.359787169299334,-3.15156803543759,0.00162396324278987,0.0152373426139893,114.569343079819,106.90380781038,114.141133349313,146.853881648496,119.160257846514,120.383581373903,141.379704090301,149.577618804304,118.407443687251,123.966318248956,136.411180475327,180.638241513511,151.529537006407,149.222586874444,152.736526851612,191.9748161374,136.64532311225,159.914247325687,125.052531621144,169.646463723339,124.584965151207,140.955815261562,164.985829972662,196.758028483749
"513","XM_022433765.1",54.1405724899218,-1.87353142045124,0.597051676394681,-3.13797196209987,0.00170121149168531,0.015931033150207,14.6019750984084,34.4467825166779,30.7999883641004,35.3735627328495,36.5925201260948,64.371776151323,66.9197266027426,63.8106355449554,46.5647250455483,41.6526829316491,61.6815772584087,60.2127471711705,65.1739944113578,57.933474904196,52.2519697123934,63.9916053791333,69.6450356507597,47.3489112193375,65.2447991066837,49.6526235287821,46.2474491849177,79.5393528975957,60.4269089200286,84.8889152990088
"514","XM_022432785.1",11.3213001589946,-12.1049245975187,3.86061109903728,-3.13549443002359,0.00171564686319524,0.0160349562855836,0,0,0,0,13.1357764555212,23.4079186004811,32.0460662604683,23.3286194465428,0,0,17.7927626706948,15.974810473984,0,13.1666988418627,13.0629924280984,15.9979013447833,31.7369782712322,15.1873866175233,0,0,0,15.1024087780245,10.1843104921396,31.5865731345149
"515","XM_022467410.1",372.688108210118,3.27353068674668,1.04443695236705,3.13425399142357,0.00172291653655409,0.0160716330904968,498.713611053332,648.54976738297,581.576250875072,228.320268548392,530.122406954963,370.346712143326,134.781984566087,389.039036064406,553.455017684231,353.056074373026,415.164462316212,348.988167277804,351.939569821332,377.445366800065,413.996375413579,133.582476228941,167.500718653726,143.83348502478,337.098128717866,481.009790435077,848.499118719205,217.474686403553,369.350993848265,50.6701277366177
"516","XM_022458709.1",164.39070683903,1.01164058124017,0.322946291289606,3.1325350639589,0.00173303725757206,0.0161347112119694,199.934735962822,156.792251455224,205.635216430906,190.802853528703,159.5058569599,177.231383689357,164.942988105351,205.154623956362,188.919741613367,155.701695720688,125.73552287291,151.146283715387,171.081735329814,181.700444017706,166.804364851102,146.380797304768,129.592661274198,118.818965890036,163.111997766709,164.474315439091,167.057112361846,120.819270224196,141.222438824336,192.809706841935
"517","XM_022476486.1",216.666763763332,1.03692005354895,0.331231637466609,3.1304982261952,0.0017451005322763,0.0162155956616158,262.835551771351,216.183255794323,248.211670934221,289.420058723314,222.369929997038,315.17090401362,161.172862662943,247.695047652999,244.797411668025,222.147642302128,225.374993828801,194.155388837652,184.116534212086,199.256042473523,224.080562420457,199.973766809792,183.369207789342,199.222777394571,222.919730281169,218.264657595271,188.76509871395,201.36545037366,174.491186431993,154.642597637729
"518","XM_022484975.1",61.1770901028929,18.4549203772332,5.90358427124645,3.12605351754159,0.00177169306669279,0.0164309140779772,0,122.345468938546,0,0,125.728146074274,0,0,73.4165376700025,0,0,93.7085500656593,119.196662767419,135.236038403568,193.111583013987,70.3391899974527,199.173871742553,69.6450356507597,85.7640656048377,106.022798548361,0,74.5622139920103,0,0,0
"519","XM_022450109.1",78.5639705337012,-1.68803654032248,0.541375201359217,-3.11805294384444,0.00182050097323375,0.0168510340566762,80.8724774681079,71.2692052069198,66.129386781745,100.76105748145,67.5554217712519,61.8637848727,66.9197266027426,52.146325821684,29.2692557429161,109.090360059081,86.5914449973814,82.3317155197637,89.614242315617,72.8557335916405,76.3682634258058,85.5887721945908,104.908344841018,72.3634303540818,51.6521326261246,67.2379276952258,92.4948983698355,95.6485889274885,84.8692541011637,117.133542040493
"520","XM_022480016.1",22.2262179370299,-3.13153640689258,1.00562634921451,-3.11401586616998,0.00184559564934824,0.0170504644220557,19.0948905133032,9.50256069425598,7.24705608567068,9.64733529077713,23.4567436705736,12.5399563931149,23.5632840150502,15.0949890536454,14.634627871458,26.7767247417744,34.3993411633433,27.0342946482806,40.7337465070986,25.4556177609346,29.1405215703733,7.1990556051525,25.5658991629371,28.5880218682792,24.4667996650064,16.550874509594,20.7641608585345,26.1775085485758,21.0475750170886,44.7476452738961
"521","XM_022445846.1",15.7942591993901,-15.6363189999857,5.02454338401348,-3.11198805641435,0.00185832017242275,0.0171350673864087,0,0,0,0,20.6419344301048,41.7998546437162,0,14.4088531875706,0,21.8180720118162,0,0,0,44.7667760623333,42.2035139984716,33.595592824045,19.3948200546419,17.8675136676745,0,0,0,46.3140535859418,40.0582879357493,36.1929483832983
"522","XM_022450308.1",286.743646238607,1.27843186460524,0.411266049635549,3.10852759603703,0.00188022085969266,0.0173037950382443,258.342636356456,332.589624298959,307.094001630295,289.420058723314,279.604384553237,413.81856097279,352.506728865151,329.345215715899,275.397088126528,232.064947762045,258.588150814098,265.427620183119,247.66117876316,303.711853285634,266.284076418928,188.775235868443,236.264171574729,241.211434513606,367.001994975096,351.706083328873,256.720534250972,357.423674413246,268.865796992487,202.022457339502
"523","XM_022465801.1",65.1321127289966,-1.73425645365429,0.559041121991393,-3.1021983632914,0.00192089195922021,0.0176442924896632,57.2846715399097,46.3249833844979,58.8823306960743,41.8051195933676,43.1604083538554,59.355793594077,65.0346638815386,52.8324616877588,29.2692557429161,69.4211382194151,74.7296032169182,61.4415787460923,53.7685453893702,55.3001351358235,58.2810431407465,67.19118564809,67.0002874614903,81.2971871879191,61.166999162516,80.6855132342709,59.4610060948943,104.710034194303,71.9691274777869,142.797632712286
"524","XM_022477771.1",111.882873301427,1.73509419082525,0.55978346023842,3.0995810238592,0.00193794564333636,0.0177669673102822,131.417775885675,154.41661128166,142.223475681287,83.6102391867351,110.715830125107,125.399563931149,88.5979478965888,143.402396009631,123.7291265496,76.3632520413567,125.73552287291,122.883157492185,102.649041197889,121.133629345137,111.537858424532,66.3912905808508,83.7503593268629,61.6429221534771,195.734397320051,139.6480036747,98.157851331254,115.785133964854,97.0904266917313,63.1731462690298
"525","XM_022478223.1",136.550473137972,-1.57321017010328,0.50828435835983,-3.09513787750588,0.00196721426401087,0.0180009472843966,130.294547031952,148.47751084775,128.635245520655,117.911875776165,83.506007467242,112.859607538034,79.1726342905687,130.36581455421,110.424919393729,126.941509886931,131.666443763142,114.281336467732,97.7609916170368,138.689227800954,147.712298994651,246.367680709663,139.290071301519,214.410164012094,111.459865140585,152.061159556895,100.989327811963,183.242559840031,203.686209842793,127.004346145029
"526","XM_022468838.1",192.081626559341,24.2305698834871,7.8531048697517,3.08547641797291,0.00203226339027892,0.0185608238153991,469.509660856515,199.553774579376,360.541040262116,526.315736419063,410.962149108449,0,0,325.914536385525,0,444.295284604257,0,0,0,0,0,487.935991015892,0,369.857532920862,0,391.014410289159,0,0,327.934797846897,296.124123136077
"527","XM_022440769.1",109.742874321743,-1.22917679289865,0.398473617559879,-3.0847131120643,0.00203748582063612,0.0185732104029145,105.58351225003,99.7768872896878,86.9646730280482,75.0348300393777,73.1850402521896,72.7317470800662,131.011859123679,102.234244045144,115.746602256077,79.3384436793316,103.19802349003,79.87405236992,79.8381431539134,102.700250966529,95.4603292822573,188.775235868443,174.553380491777,135.793103874326,111.459865140585,76.5477946068724,114.20288472194,139.948988009694,117.459047676011,172.410045025894
"528","XR_002636295.1",46.0063383215137,1.83417018643622,0.595196865354403,3.08161936529031,0.00205877913609926,0.0187317707761759,60.6543581010809,45.1371632977159,40.7646904818976,53.5963071709841,54.4196453157307,53.5038139439568,63.1496011603346,49.4017823573848,59.8689322014192,48.5947967535906,18.9789468487411,20.8901367736714,24.4402479042592,50.0334555990784,38.1841317129029,43.9942286981542,52.0133810556306,50.0290382694886,62.5262658105719,43.4460455876843,52.854227639906,42.2867445784686,33.2687476076562,42.1154308460199
"529","XM_022460520.1",66.6507510892031,3.28926023692063,1.07010708500022,3.07376736686121,0.00211374187818467,0.0191954933512271,90.9815371516214,91.4621466822138,96.0234931351365,66.4594208920202,96.6417839227632,117.039593002405,53.7242875543145,79.5917604646756,67.8514564949418,73.3880604033817,78.2881557510572,81.1028839448418,91.243592175901,81.6335328195489,68.3294988546684,38.39496322748,33.5001437307452,0,82.9152655314106,69.306787008925,58.5171806013245,19.1297177854977,29.8739774436096,34.2187875623911
"530","XM_022442375.1",154.43738019327,-0.863893737078778,0.281368060058683,-3.07033334522263,0.00213819978231107,0.0193809655740045,142.650064422913,124.72110911211,132.25877356349,161.860847656372,144.493541010733,145.463494160132,153.632611778127,146.14693947393,141.024595852232,181.486689916471,171.996705816716,176.951746788746,149.900187146123,159.755945947934,163.789828136926,191.174921070161,153.395394977623,175.995009626594,120.974731676976,132.406996076752,169.888588842555,130.887542742879,150.727795283667,184.913063558306
"531","XM_022466660.1",16.5106772751821,9.8278486373614,3.20466878969049,3.06672835238944,0.00216415434658011,0.0195792796251805,29.2039501968167,38.0102427770239,22.6470502677209,15.0069660078755,36.5925201260948,30.93189243635,13.1954390484281,49.4017823573848,18.6258900182193,0,16.6065784926485,23.3477999235151,0,18.4333783786078,23.1114481420202,0,0,0,19.0297330727828,0,14.1573824035463,16.1092360298928,0,11.8449649254431
"532","XM_022458440.1",452.863237366012,-1.63267717458194,0.532826325935947,-3.0641826334576,0.00218265619427115,0.0197095495437568,393.130098803302,416.924850460481,444.788067258038,404.11615606922,549.826071638245,296.778967970385,247.885747838328,380.805405671508,357.883172492928,496.857003541814,529.038143408659,501.363282568113,672.92149229727,537.201312748,481.321028696855,564.725917470852,565.094529773885,623.576227001841,259.619929778679,405.496425485054,500.227511591968,356.416847161378,585.937330314434,296.782176743046
"533","XM_022467833.1",524.052752677347,1.43897878569277,0.469900430086965,3.06230574299848,0.00219638984494651,0.0197963542497618,685.16960077147,601.036963911691,513.63510007191,289.420058723314,641.776506826893,440.570467944769,553.265908673379,594.193660020768,741.044338582011,463.138164978098,415.164462316212,454.667682721083,395.932016048999,411.678783788908,383.851008271813,500.734312091718,333.238271847939,382.364792488235,602.155125088769,567.901881610445,828.678783354241,560.802779290643,708.82801025292,508.017384580115
"534","XM_022435122.1",364.486713229804,0.962828426144066,0.314932038325336,3.05725778572401,0.00223372085102462,0.0200951216635249,384.144267973512,448.995992803595,364.164568304952,462.000167813883,400.641181893397,474.010351659742,366.644699274181,373.94404701076,357.883172492928,339.171846729143,383.137489508962,331.784525228898,267.213377086567,338.823050197268,365.763787986754,355.953304921429,346.462012794285,237.637931780071,323.505462237307,402.393136514505,386.024626870028,361.45098342072,388.361706766925,287.56942624548
"535","XM_022489618.1",18.3183461567601,8.40016139954544,2.75614913091282,3.04778914367503,0.00230531624552091,0.0207004471840793,26.9574924893693,13.066020954602,28.0823423319739,0,43.1604083538554,37.6198691793446,16.0230331302341,28.8177063751412,19.9563107338064,29.7519163797493,14.2342101365558,27.0342946482806,26.0695977645431,33.3556370660523,26.1259848561967,0,0,0,0,26.8951710780903,23.5956373392438,10.068272518683,8.82640242652103,0
"536","XM_022473036.1",234.323906968984,-1.38594531280421,0.4550177352429,-3.04591492914964,0.00231973458721249,0.0207910540241955,233.631601574534,230.437096835707,241.870496859259,182.227444381346,229.876087971621,195.623319732592,252.598404641338,242.892096590475,212.867314493935,295.53570270551,217.071704582477,262.969957033275,265.584027226283,217.689420852131,225.085407991849,295.161279811253,164.855970464456,374.324411337781,186.21953078366,158.267737497993,125.528790644777,235.597576937182,259.360440533156,318.497945773025
"537","XM_022476334.1",118.985977107568,2.23073299511232,0.733218344189641,3.04238568605065,0.00234710947523005,0.0209972326238458,131.417775885675,149.665330934532,117.764661392149,169.36433066031,189.530488858235,153.823465088876,149.862486335719,167.417151322249,142.355016567819,130.908432070897,148.27302225579,50.3820945717957,81.4674930141973,114.989169885601,135.654152137945,95.1875130014608,77.5792802185677,78.6170601377679,59.8077325144601,117.924980880858,152.8997299583,94.6417616756202,44.1320121326051,101.998309080204
"538","XM_022437938.1",629.812384413858,2.24990099612332,0.740708244803889,3.03749959839991,0.00238549722537558,0.0213009826593017,877.241734758226,821.971500053142,944.834937169315,1027.97717153947,756.245415939292,954.708680062478,718.20889677873,405.5062968502,770.313594324927,804.293472799224,323.828280606645,330.555693653977,545.832203195122,602.157027034522,758.658406401097,771.898739885796,506.028486880203,314.468240551071,535.551059334029,410.668573769302,799.420193053578,490.324871659862,360.524591421744,284.279158210634
"539","XM_022454105.1",796.078926693959,0.909458708753489,0.299748147050263,3.03407616595203,0.00241273507654783,0.0215042287713094,989.564620130598,1054.78423706241,908.599656740962,790.009567700305,570.46800606835,732.333453357908,760.622808005821,860.414376057786,878.077672287482,875.698072110623,966.740105107751,723.781797628967,661.516043275282,708.368397692215,835.026669826903,687.909757825683,698.21352196711,544.065791180689,1034.40191917055,820.302717881754,922.117507217646,722.901966841439,591.368962576909,768.606612939863
"540","XM_022477723.1",188.539101039026,-1.07762940872837,0.35593501183238,-3.02760159271957,0.00246502840310325,0.0219296230527926,172.977243473453,171.046092496608,180.270520131058,199.378262676061,160.444126706723,127.907555209772,145.149829532709,211.329846751035,186.258900182193,185.453612100438,189.789468487411,184.324736238277,185.74588407237,202.767162164686,188.91096742173,238.368730037272,218.6325169796,262.652450914815,142.722998045871,149.992300243196,200.091004636787,185.256214343767,251.212992139445,184.255009951337
"541","XM_022473291.1",71.8332460010805,2.3574356131008,0.778851933446448,3.02680844954581,0.0024715052091426,0.0219466007850667,95.4744525665162,87.8986864218678,94.2117291137189,84.6821653301548,94.7652444291173,64.371776151323,94.2531360602008,84.3947115271991,75.8339807884643,67.4376771274319,36.7717095194359,49.1532629968738,0,30.7222972976797,30.1453671417655,95.9874080687,85.5135247863758,75.9369330876167,38.0594661455655,73.4445056363235,94.382549356975,85.5803164088055,87.585070232401,97.391933831421
"542","XM_022436146.1",68.141410971024,20.5114551594106,6.78954563387845,3.02103502435606,0.00251912218943433,0.0223281605129936,0,138.974950153494,0,200.45018881948,0,0,92.3680733389968,54.8908692859832,156.989644439277,0,0,0,158.046936447543,0,125.605696424023,182.37607533053,0,147.406987758315,130.489598213367,0,0,0,76.0428516746427,171.751991418925
"543","XM_022453580.1",9.84436654305843,14.169844055107,4.6995153179441,3.01517137331216,0.00256834093401598,0.0227224859061009,29.2039501968167,15.441661128166,19.0235222248855,39.6612673065282,26.2715529110424,25.0799127862297,0,11.6643097232714,0,0,0,0,0,23.7000579153529,12.0581468567062,0,0,0,14.951933128615,0,10.3820804292672,0,8.82640242652103,0
"544","XM_022453278.1",150.137031132483,1.09853979852761,0.364972269687543,3.00992675270393,0.00261310698932321,0.0230369202768826,149.389437545255,166.29481214948,166.682289970426,138.278472501139,147.308350251202,216.52324705445,172.483238990168,170.161694786548,171.624272310735,157.685156812672,137.597364653373,173.26525206398,122.201239521296,151.855926642817,163.789828136926,127.983210758267,96.0925175434532,142.940109341396,168.549064358933,167.57760440964,134.967045580474,107.730515949908,137.148714627481,115.159381219586
"545","XM_022464103.1",96.7487199990696,-1.57646281299256,0.523761934773222,-3.00988427819814,0.0026134724294132,0.0230369202768826,73.0098754920418,42.7615231241519,58.8823306960743,88.9698699038335,73.1850402521896,72.7317470800662,101.793386945017,118.701504830939,98.4511329534449,133.883623708872,130.480259585095,82.3317155197637,125.459939241864,82.5113127423398,103.499093853395,159.979013447833,93.4477693541838,85.7640656048377,104.663531900305,92.0642394596168,91.5510728762657,85.5803164088055,101.843104921396,120.423810075338
"546","XM_022452068.1",18.8632266175942,10.7622093095047,3.57776927040542,3.00807807773618,0.00262905583499068,0.0231318392514565,37.0665521728828,0,30.7999883641004,33.2297104460101,34.7159806324489,40.1278604579676,17.9080958514382,35.679065035889,17.2954693026322,30.743646925741,39.1440778755286,15.974810473984,0,17.555598455817,30.1453671417655,0,0,0,42.1372660897332,20.6885931369925,0,0,9.50535645933034,0
"547","XM_022480516.1",170.831347252211,-1.53080959797138,0.509702754246909,-3.00333789687513,0.00267035765169607,0.0234522818258646,139.280377861741,171.046092496608,137.694065627743,93.2575744775123,96.6417839227632,121.219578466777,70.6898520451506,148.205347072154,150.337540861342,153.718234628705,205.209862802013,238.393325534838,241.143779322024,277.378455601908,187.906121850338,136.782056497898,177.198128681047,138.473230924477,270.494062963126,193.43834583088,218.967514508182,202.372277625528,141.901392857146,188.203331593151
"548","XM_022470501.1",56.4600466613508,4.91618026768586,1.63930437570935,2.99894293002089,0.00270918048144582,0.0237498230526747,57.2846715399097,87.8986864218678,75.1882068888333,73.962903895958,79.7529284799502,70.2237558014432,98.9657928632109,96.7451571165453,78.4948222196385,21.8180720118162,27.2822360950654,0,0,20.1889382241895,57.2761975693544,78.3897165894383,50.2502155961177,47.3489112193375,33.9816662013978,81.7199428911206,85.8881199148473,22.1501995411026,53.6373685919355,56.5926101993392
"549","XM_022443850.1",587.610889678035,0.559258116703415,0.186971245203857,2.99114506133629,0.00277933430444798,0.024320440798849,603.173894449638,621.229905386984,583.38801489649,584.199748163726,668.986329484759,564.298037690169,690.875487321272,640.164763047778,713.105503554682,535.534494835488,563.437484572002,619.33111376061,521.391955290863,524.912393828928,500.413094553307,581.523713882874,530.712803313384,651.270873186736,568.173458887371,616.520075482378,544.587309789746,522.543343719648,619.206077922091,533.681475251908
"550","XM_022442686.1",850.476147713985,-1.07996015517619,0.361343422903836,-2.98873616267148,0.00280133915859082,0.0244420361197214,799.738943851289,824.347140226706,822.540865723622,802.872681421341,699.010961383093,864.420994032051,527.817561937125,778.764207994886,822.200002232824,848.921347368848,963.181552573612,900.733544417713,879.848924553331,989.257972985287,997.811652392436,1016.66663046098,1045.55711749115,889.802180650191,652.447991066837,717.894181853641,942.88166807618,832.646137295084,1117.55833800412,674.504947143287
"551","XM_022481458.1",95.3432724233796,1.32332200837678,0.442803153607319,2.9885108034942,0.00280340589133358,0.0244420361197214,104.460283396306,100.96470737647,82.435262974504,118.983801919585,104.147941897347,109.515619166536,112.161231911639,96.7451571165453,101.111974384619,109.090360059081,94.8947342437056,74.9587260702326,81.4674930141973,85.1446525107123,104.503939424787,62.391815244655,97.8556830029661,50.0290382694886,135.926664805591,89.9953801459176,117.978186696219,97.6622434312251,80.7955299043079,75.0181111944729
"552","XM_022468810.1",50.9525694897529,1.84461261139585,0.617635524222494,2.98657143097125,0.0028212492019708,0.0245503642182046,48.29884071012,58.2031842523179,52.5411566211124,45.0208980236266,78.8146587331273,75.2397383586892,51.8392248331105,59.6938203485067,49.2255664767225,53.5534494835488,72.3572348608256,44.2379366971865,47.2511459482344,46.522335907915,40.1938228556873,31.1959076223275,31.7369782712322,25.0145191347443,54.3706659222364,83.7888022048198,42.4721472106388,62.4232896158346,35.3056097060841,33.5607339554221
"553","XM_022478788.1",22.5155999320283,3.90977230377285,1.30934528496162,2.98605138665731,0.00282605150138783,0.0245503642182046,33.6968656117116,34.4467825166779,25.3646962998474,19.2946705815543,29.0863621515112,35.9478749935959,28.2759408180603,25.3870270447672,30.5996764585032,30.743646925741,24.9098677389727,19.6613051987495,30.957647345395,20.1889382241895,19.0920658564515,13.5982161430658,7.05266183805161,0,27.1853329611182,27.9296007349399,25.4832883263832,0,17.6528048530421,13.8191257463503
"554","XM_022463474.1",54.0093323917955,-1.68569020225338,0.56622319207157,-2.97707728305186,0.00291010643124608,0.0252349301366537,39.3130098803302,19.005121388512,15.3999941820502,66.4594208920202,67.5554217712519,43.4718488294649,57.4944129967225,53.5185975538336,50.5559871923096,71.4045993113984,54.5644721901307,71.2722313454671,76.5794434333455,52.6667953674509,50.2422785696091,63.1917103118942,64.355539272221,57.1760437365584,50.2928659780687,44.480475244534,63.2363080691733,45.3072263340735,50.2425984278889,68.4375751247823
"555","XM_022433621.1",60.8918655302449,4.8328804155396,1.62517723723294,2.9737559109357,0.00294178985260958,0.025463708922408,67.3937312234232,80.7717659011758,64.3176227603273,118.983801919585,77.8763889863043,138.775517417138,98.0232615026089,79.5917604646756,83.8165050819869,57.5203716675154,73.5434190388719,63.899241895936,30.957647345395,53.5445752902418,53.2568152837856,0,35.2633091902581,0,77.4781989391869,64.1346387246769,26.427113819953,36.2457810672588,41.4161960013679,38.1671092042055
"556","XM_022457237.1",187.329676723811,-0.831038210890142,0.279512584040679,-2.97316921791685,0.00294741907135209,0.0254665489546321,176.346930034624,150.853151021314,196.576396323817,180.083592094506,185.777409870943,168.035415667739,163.057925384147,180.45373277767,164.9721687328,191.403995376387,218.257888760523,207.672536161792,185.74588407237,229.978339771202,242.167782705516,187.975340801204,171.908632302508,209.049909911792,156.31566452643,181.025189948685,182.158320258962,152.030915032113,218.623198564598,195.441921269811
"557","XM_022437260.1",64.4362617641789,-1.91223402381251,0.644127155491645,-2.96872132700717,0.00299041659407144,0.0257569511062972,24.7110347819219,61.7666445126639,46.1999825461506,62.1717163183415,64.7406125307831,74.4037412658149,56.5518816361205,45.9711030270109,61.1993529170063,64.4624854894569,61.6815772584087,78.6452207949982,61.9152946907899,77.2446332055947,62.3004254263153,53.5929695050242,93.4477693541838,83.9773142380702,63.8855324586278,58.9624904404288,29.2585903006623,113.771479461118,69.9322653793589,75.676164801442
"558","XM_022461197.1",250.692314816477,-1.25023231805777,0.421154424354938,-2.96858407690406,0.00299175243907449,0.0257569511062972,250.48003438039,226.873636575361,263.611665116271,263.693831281242,226.123008984329,214.851252868701,147.977423614515,222.308020608232,232.823625227741,306.444738711418,295.359860333534,259.28346230851,312.835173174518,229.978339771202,292.410061275125,370.351416131734,262.711653467423,291.240472783095,172.626864303101,246.194258330211,213.304561546763,242.64536770026,299.418728468906,173.068098632863
"559","XM_022485260.1",26.380550063598,-11.3100587243797,3.8116679351177,-2.96722036570335,0.003005054946439,0.0257820744560598,0,0,0,0,30.0246318983342,41.7998546437162,30.1610035392643,25.3870270447672,0,64.4624854894569,34.3993411633433,0,47.2511459482344,27.2111776065163,61.2955798549231,61.5919201774158,24.6843164331806,57.1760437365584,0,31.0328897054888,0,32.2184720597856,19.68966695147,44.7476452738961
"560","XR_002638939.1",74.7066721155234,-5.2463394499829,1.76812031954166,-2.96718463783215,0.00300540418305443,0.0257820744560598,50.5452984175674,77.2083056408298,63.4117407496185,48.2366764538857,26.2715529110424,63.5357790584486,42.4139112270904,0,0,73.3880604033817,92.522365887613,49.1532629968738,47.2511459482344,84.2668725879215,94.4554837108651,145.580902237528,186.895538708368,84.8706899214539,86.9930654755783,36.205037989737,58.5171806013245,181.228905336294,126.964404135341,73.0439503735657
"561","XM_022468609.1",292.698070600699,-0.666263649273478,0.224756922307641,-2.96437432241359,0.00303299103430008,0.0259723510316891,323.489909872431,286.264640914461,282.635187341157,295.851615583832,287.110542527821,244.947148212177,261.081186886756,272.395938831691,294.022978144748,357.022996556992,349.924332523665,313.352051605071,311.205823314234,257.189517377719,287.385833418164,343.954878912842,276.816977143526,352.883394936572,247.386529946176,242.056539702813,271.821742148088,263.788739989495,300.776636534524,301.38855199183
